date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-04-22,0.0414,0.0465,0.0356,0.0385,0.0574,366683087.0,167270,0.0109,100.00000000000001,False,False
2025-11-24,0.0004,0.0032,0.0,0.0015,0.0009,1997715.0,113,0.0,0.0,True,True
