date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2023-01-17,0.0025,0.0025,0.0025,0.0025,0.0024,117.0,4,0.00010000000000000026,,False,False
2023-05-09,0.0,0.0009,0.0,0.0,0.0008,2814.0,4,0.0,0.0,True,True
2023-05-23,0.0001,0.0001,0.0,0.0,0.0001,775.0,3,0.0,0.0,True,True
2023-11-15,0.0,0.0001,0.0,0.0,0.0001,455.0,6,0.0,0.0,True,True
2023-12-11,0.0,0.001,0.0,0.0001,0.0002,6660.0,11,0.0,0.0,True,True
2023-12-15,0.0,0.0001,0.0,0.0,0.0001,3078.0,6,0.0,0.0,True,True
2023-12-21,0.0001,0.0001,0.0,0.0,0.0001,1153.0,2,0.0,0.0,True,True
2023-05-19,0.0,0.0,0.0,0.0,,200.0,1,,,True,True
2023-06-02,0.0,0.0,0.0,0.0,,165.0,1,,,True,True
2023-06-07,0.0,0.0,0.0,0.0,,165.0,1,,,True,True
2023-06-16,0.0,0.0,0.0,0.0,,125.0,1,,,True,True
2023-06-29,0.0,0.0001,0.0,0.0,,798.0,3,,,True,True
2023-07-05,0.0,0.0,0.0,0.0,,300.0,1,,,True,True
2023-07-13,0.0,0.0,0.0,0.0,,574.0,1,,,True,True
2023-07-20,0.0,0.0,0.0,0.0,,213.0,2,,,True,True
2023-10-26,0.0,0.0,0.0,0.0,,1705.0,2,,,True,True
2023-11-02,0.0,0.0,0.0,0.0,,260.0,2,,,True,True
2023-11-22,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2023-11-27,0.0,0.0,0.0,0.0,,1003.0,2,,,True,True
2023-12-04,0.0,0.0,0.0,0.0,,304.0,3,,,True,True
2023-12-22,0.0,0.0,0.0,0.0,,420.0,2,,,True,True
2023-12-26,0.0,0.0,0.0,0.0,,401.0,3,,,True,True
2023-12-28,0.0,0.0,0.0,0.0,,10760.0,5,,,True,True
2023-12-29,0.0,0.0,0.0,0.0,,1101.0,3,,,True,True
