date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-11-21,0.0001,0.0001,0.0001,0.0001,0.0968,225.0,4,0.0967,,False,False
2025-09-25,0.0001,0.0001,0.0001,0.0001,0.0052,117.0,3,0.0050999999999999995,,False,False
2025-05-15,0.0001,0.0001,0.0001,0.0001,0.0027,547.0,3,0.0026000000000000003,,False,False
2025-02-20,0.0001,0.0001,0.0001,0.0001,0.0025,8782.0,13,0.0024000000000000002,,False,False
2025-08-04,0.0001,0.0001,0.0001,0.0001,0.001,219.0,5,0.0009,,False,False
2025-04-09,0.0001,0.0001,0.0001,0.0001,0.0006,457.0,3,0.0004999999999999999,,False,False
2025-05-20,0.0001,0.0001,0.0001,0.0001,0.0004,1913.0,7,0.00030000000000000003,,False,False
2025-08-01,0.0,0.0001,0.0,0.0,0.0003,944.0,8,0.00019999999999999998,199.99999999999997,True,True
2025-06-20,0.0001,0.0001,0.0001,0.0001,0.0002,5012.0,2,0.0001,,False,False
2025-08-26,0.0,0.0001,0.0,0.0,0.0001,3192.0,5,0.0,0.0,True,True
2025-12-02,0.0,0.0001,0.0,0.0,0.0001,3077.0,4,0.0,0.0,True,True
2025-01-07,0.0,0.0,0.0,0.0,,500.0,1,,,True,True
2025-01-29,0.0,0.0,0.0,0.0,,262.0,6,,,True,True
2025-02-03,0.0,0.0,0.0,0.0,,1449.0,2,,,True,True
2025-02-19,0.0,0.0,0.0,0.0,,10000.0,1,,,True,True
2025-03-10,0.0,0.0,0.0,0.0,,1102.0,3,,,True,True
2025-03-11,0.0,0.0,0.0,0.0,,500.0,1,,,True,True
2025-03-24,0.0,0.0,0.0,0.0,,382.0,4,,,True,True
2025-03-26,0.0,0.0,0.0,0.0,,130.0,3,,,True,True
2025-04-03,0.0,0.0,0.0,0.0,,5750.0,3,,,True,True
2025-05-16,0.0,0.0,0.0,0.0,,225.0,1,,,True,True
2025-05-22,0.0,0.0,0.0,0.0,,250.0,2,,,True,True
2025-08-07,0.0,0.0,0.0,0.0,,5000.0,2,,,True,True
2025-08-20,0.0,0.0,0.0,0.0,,138.0,3,,,True,True
2025-09-26,0.0,0.0,0.0,0.0,,334.0,3,,,True,True
2025-10-02,0.0,0.0,0.0,0.0,,2578.0,2,,,True,True
2025-10-17,0.0,0.0,0.0,0.0,,150.0,1,,,True,True
2025-10-27,0.0,0.0,0.0,0.0,,1000.0,1,,,True,True
2025-11-12,0.0,0.0,0.0,0.0,,3503.0,3,,,True,True
