date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-03-18,0.008,0.008,0.008,0.008,0.0004,1900.0,2,0.0076,,False,False
2025-05-02,0.0199,0.0199,0.0199,0.0199,0.0129,155.0,3,0.007000000000000001,,False,False
2025-06-24,0.01,0.01,0.01,0.01,0.0059,170.0,2,0.0041,,False,False
2025-06-25,0.01,0.01,0.01,0.01,0.007,142.0,2,0.003,,False,False
2025-03-10,0.008,0.008,0.008,0.008,0.0051,160.0,3,0.0029,,False,False
2025-09-08,0.005,0.005,0.005,0.005,0.0026,195.0,2,0.0024000000000000002,,False,False
2025-11-24,0.0099,0.0099,0.0099,0.0099,0.0085,117.0,2,0.0014000000000000002,,False,False
2025-04-23,0.0001,0.0001,0.0001,0.0001,0.0014,435.0,3,0.0013,,False,False
2025-07-07,0.01,0.01,0.01,0.01,0.0088,114.0,2,0.0011999999999999997,,False,False
2025-05-15,0.015,0.015,0.015,0.015,0.014,107.0,3,0.0009999999999999992,,False,False
2025-03-19,0.008,0.008,0.008,0.008,0.0071,113.0,4,0.0008999999999999998,,False,False
2025-07-15,0.01,0.01,0.01,0.01,0.0109,101.0,2,0.0008999999999999998,,False,False
2025-01-13,0.008,0.008,0.008,0.008,0.0072,479.0,2,0.0008000000000000004,,False,False
2025-06-11,0.01,0.01,0.01,0.01,0.0092,109.0,2,0.0008000000000000004,,False,False
2025-05-14,0.015,0.015,0.015,0.015,0.0143,105.0,2,0.0006999999999999992,,False,False
2025-08-11,0.005,0.005,0.005,0.005,0.0044,114.0,2,0.0005999999999999998,,False,False
2025-05-21,0.015,0.015,0.015,0.015,0.0146,103.0,2,0.0003999999999999993,,False,False
2025-11-13,0.0099,0.0099,0.0099,0.0099,0.0098,101.0,2,0.00010000000000000113,,False,False
2025-11-18,0.0099,0.0099,0.0099,0.0099,0.0098,101.0,2,0.00010000000000000113,,False,False
2025-10-28,0.0001,0.0001,0.0001,0.0001,0.0002,430.0,3,0.0001,,False,False
2025-04-16,0.008,0.008,0.008,0.008,0.0079,101.0,2,9.99999999999994e-05,,False,False
2025-01-02,0.0,0.0019,0.0,0.0,0.0001,7773.0,2,0.0,0.0,True,True
2025-01-06,0.008,0.008,0.0,0.0,0.0008,4900.0,2,0.0,0.0,True,True
2025-01-23,0.008,0.008,0.0,0.0,0.0059,539.0,2,0.0,0.0,True,True
2025-01-24,0.0,0.008,0.0,0.0,0.0038,853.0,3,0.0,0.0,True,True
2025-01-27,0.0,0.008,0.0,0.0,0.001,3078.0,3,0.0,0.0,True,True
2025-01-29,0.008,0.008,0.0,0.0,0.0059,548.0,2,0.0,0.0,True,True
2025-02-10,0.008,0.008,0.0,0.0,0.0015,519.0,2,0.0,0.0,True,True
2025-02-12,0.008,0.008,0.0,0.0,0.0033,243.0,2,0.0,0.0,True,True
2025-02-24,0.008,0.008,0.0,0.0,0.0001,7648.0,3,0.0,0.0,True,True
2025-02-26,0.008,0.008,0.0,0.0,0.002,406.0,3,0.0,0.0,True,True
2025-02-27,0.0,0.008,0.0,0.0,0.0035,226.0,2,0.0,0.0,True,True
2025-03-06,0.0,0.008,0.0,0.0001,0.0001,45649.0,6,0.0,0.0,True,True
2025-03-12,0.008,0.008,0.0,0.0,0.002,400.0,2,0.0,0.0,True,True
2025-04-09,0.001,0.001,0.0,0.0,0.0001,54721.0,6,0.0,0.0,True,True
2025-07-17,0.0091,0.0091,0.0,0.0,0.0009,1002.0,4,0.0,0.0,True,True
2025-07-23,0.0,0.005,0.0,0.0,0.0008,660.0,3,0.0,0.0,True,True
2025-08-13,0.005,0.005,0.0,0.0,0.0003,1496.0,2,0.0,0.0,True,True
2025-09-02,0.0049,0.0049,0.0,0.0,0.0009,519.0,2,0.0,0.0,True,True
2025-09-12,0.005,0.005,0.0,0.0,0.0012,419.0,2,0.0,0.0,True,True
2025-10-01,0.005,0.005,0.0,0.0,0.0006,798.0,2,0.0,0.0,True,True
2025-10-30,0.005,0.005,0.0,0.0,0.0013,387.0,2,0.0,0.0,True,True
2025-11-12,0.01,0.01,0.0,0.0001,0.0001,112275.0,5,0.0,0.0,True,True
2025-11-25,0.0099,0.0099,0.0,0.0,0.0031,320.0,3,0.0,0.0,True,True
2025-12-16,0.0099,0.0099,0.0,0.0005,0.0004,171470.0,6,0.0,0.0,True,True
2025-12-29,0.0005,0.0005,0.0,0.0,0.0005,103152.0,4,0.0,0.0,True,True
2025-12-30,0.0,0.0099,0.0,0.0,0.0008,1989.0,3,0.0,0.0,True,True
2025-05-16,0.015,0.015,0.0,0.0,,150101.0,3,,,True,True
2025-09-18,0.0,0.005,0.0,0.0,,27200.0,2,,,True,True
2025-10-03,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2025-12-31,0.0,0.0,0.0,0.0,,1700.0,1,,,True,True
