date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2024-04-22,0.0001,0.0001,0.0001,0.0001,0.0803,1250.0,8,0.0802,,False,False
2024-06-18,0.0001,0.0001,0.0,0.0,0.0001,1912.0,3,0.0,0.0,True,True
2024-09-16,0.0,0.001,0.0,0.0,0.0001,4749.0,6,0.0,0.0,True,True
2024-10-15,0.0001,0.0001,0.0,0.0,0.0001,58281.0,10,0.0,0.0,True,True
2024-11-07,0.0001,0.0001,0.0,0.0,0.0001,5700.0,2,0.0,0.0,True,True
2024-12-04,0.0001,0.0001,0.0,0.0,0.0001,1403.0,5,0.0,0.0,True,True
2024-12-17,0.0,0.0001,0.0,0.0,0.0001,39265.0,4,0.0,0.0,True,True
2024-01-02,0.0,0.0,0.0,0.0,,239.0,1,,,True,True
2024-01-29,0.0,0.0,0.0,0.0,,195.0,1,,,True,True
2024-02-14,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-06-03,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-06-14,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-06-26,0.0,0.0,0.0,0.0,,775.0,1,,,True,True
2024-08-13,0.0,0.0,0.0,0.0,,500.0,1,,,True,True
2024-08-23,0.0,0.0,0.0,0.0,,180.0,2,,,True,True
2024-09-12,0.0,0.0,0.0,0.0,,235.0,3,,,True,True
2024-11-12,0.0,0.0,0.0,0.0,,200.0,1,,,True,True
2024-12-10,0.0,0.0,0.0,0.0,,338.0,1,,,True,True
2024-12-12,0.0,0.0,0.0,0.0,,1397.0,3,,,True,True
2024-12-13,0.0,0.0,0.0,0.0,,454.0,1,,,True,True
2024-12-19,0.0,0.0,0.0,0.0,,4500.0,2,,,True,True
2024-12-27,0.0,0.0,0.0,0.0,,2608.0,7,,,True,True
2024-12-31,0.0,0.0,0.0,0.0,,300.0,1,,,True,True
