date,ticker,bar_count_raw,open_raw,close_raw,high_raw,low_raw,cum_volume_session_raw,session_vwap_raw,intraday_return_since_open_raw,session_range_pct_raw,opening_drive_30m_raw,pullback_from_session_high_raw,session_vwap_distance_raw,open_norm,close_norm,high_norm,low_norm,session_range_abs_norm,realized_vol_1d_norm,max_future_split_factor_in_day,gap_open_vs_prev_close,open_vs_prev_session_close,open_vs_prev_session_high,open_vs_prev_session_low,multi_session_return_3d_to_open,multi_session_return_5d_to_open,distance_to_prev_day_range_center,prev_day_range_pct_norm,range_expansion_vs_prev_day_norm,distance_to_n_day_high_5,distance_to_n_day_low_5,realized_vol_prev_3_sessions_norm,overnight_gap_zscore_20,year,feature_contract,feature_grain,cross_session_price_view,intraday_price_view,source_raw_root,source_split_normalized_root
2025-01-01,BNGO,21,16.8,17.4,17.736,16.8,2149.116669,17.66787011621843,0.03571428571428559,0.05571428571428571,0.03571428571428559,-0.018944519621109768,-0.015161426615454832,0.28,0.29,0.29560000000000003,0.28,0.015600000000000003,0.06365282907548984,0.016666666666666666,,,,,,,,,,,,,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-02,BNGO,663,18.0,16.65,19.08,15.0,217146.333341,16.498130553422268,-0.07500000000000007,0.22666666666666657,0.01866666666666661,-0.12735849056603776,0.009205251836622574,0.3,0.27749999999999997,0.31799999999999995,0.25,0.06799999999999995,0.3461497304904373,0.016666666666666666,0.034482758620689724,0.034482758620689724,0.014884979702300294,0.0714285714285714,,,0.0423905489923555,0.05379310344827588,3.358974358974355,,,0.06365282907548984,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-03,BNGO,800,16.674,19.194,23.88,15.288,1435049.85,19.512336535171574,0.1511335012594459,0.5152932709607771,-0.021590500179920813,-0.1962311557788945,-0.01631462918845028,0.2779,0.31989999999999996,0.39799999999999996,0.2548,0.14319999999999994,0.5204553709951614,0.016666666666666666,0.0014414414414414267,0.0014414414414414267,-0.12610062893081753,0.11159999999999992,,,-0.021478873239436647,0.2450450450450449,1.105882352941177,-0.12610062893081753,0.11159999999999992,0.20490127978296357,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-04,BNGO,38,19.194,19.356,19.356,18.6,2687.333334,19.09079635951809,0.00844013754298234,0.039387308533916865,-0.0003125976867771607,0.0,0.013891701293523573,0.31989999999999996,0.3226,0.3226,0.31,0.0126,0.035272122804908206,0.016666666666666666,0.0,0.0,-0.1962311557788945,0.25549450549450525,0.10310344827586193,,-0.019914215686274717,0.44763988746483263,-0.9120111731843575,-0.1962311557788945,0.27959999999999985,0.31008597685369615,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-06,BNGO,788,19.2,17.094,21.048,15.99,527431.949993,17.4038627677742,-0.10968749999999994,0.26343749999999994,0.03531250000000008,-0.1878563283922462,-0.01780425253340623,0.32,0.28490000000000004,0.35079999999999995,0.2665,0.08429999999999993,0.294250543805615,0.016666666666666666,-0.008059516429014257,-0.008059516429014257,-0.008059516429014257,0.032258064516129004,0.15315315315315337,,0.011697755295605461,0.03905765654060756,5.690476190476185,-0.1959798994974874,0.28,0.30062574143016896,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-07,BNGO,653,17.094,16.314,17.418,15.06,215023.91666600003,15.7831366052474,-0.04563004563004569,0.13794313794313787,-0.017901017901017946,-0.06338270754392006,0.03363484762440083,0.28490000000000004,0.2719,0.2903,0.251,0.0393,0.26011541061611776,0.016666666666666666,0.0,0.0,-0.18785632839224609,0.06904315196998123,-0.10940919037199104,-0.01758620689655155,-0.07694799935201668,0.2958932958932956,-0.5338078291814943,-0.2841708542713566,0.13960000000000017,0.2833260125352282,,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-08,BNGO,602,16.32,14.382,16.53,12.672,366186.566672,13.942790014778572,-0.11875000000000002,0.23639705882352943,-0.044117647058823595,-0.12994555353902004,0.03150086781454009,0.272,0.2397,0.2755,0.2112,0.06430000000000002,0.2647959548170851,0.016666666666666666,0.00036778227289469,0.00036778227289469,-0.06303823630726824,0.08366533864541847,-0.15685058896466209,-0.019819819819819617,0.004987991871420627,0.1445384332475175,0.636132315521629,-0.31658291457286425,0.08800000000000008,0.19654602574221366,-0.3137676799354349,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-09,BNGO,24,14.382,14.37,14.382,13.806,523.516667,14.289885342697982,-0.0008343763037129692,0.040050062578222814,-0.0008343763037129692,-0.0008343763037129692,0.005606389091355135,0.2397,0.2395,0.2397,0.23009999999999997,0.009600000000000025,0.022067974244863602,0.016666666666666666,0.0,0.0,-0.12994555353902004,0.13494318181818188,-0.15865215865215876,-0.2507033447952485,-0.014998972673104682,0.26825198164372144,-0.8506998444790044,-0.3977386934673366,0.13494318181818188,0.2730539697462726,-0.3139195954297344,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-10,BNGO,516,13.782,13.698,15.378,12.6,114568.250006,13.353047986710331,-0.006094906399651712,0.20156726164562477,0.027427078798432758,-0.10924697619976587,0.025833204046969982,0.2297,0.2283,0.2563,0.21,0.04629999999999998,0.19271135782504523,0.016666666666666666,-0.04091858037578289,-0.04091858037578289,-0.041718815185648794,-0.0017383746197304761,-0.15520411916145638,-0.28797272163670184,-0.02213707960834399,0.04008350730688946,3.822916666666652,-0.3452109464082097,0.08759469696969702,0.18232644655935548,-3.2577723734152504,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-11,BNGO,16,13.692,13.794,14.004,13.62,438.83333400000004,13.645441481751702,0.0074496056091148954,0.02804557405784402,0.0074496056091148954,-0.014995715509854235,0.010887043738890378,0.2282,0.2299,0.2334,0.22699999999999998,0.006400000000000017,0.04273365939071405,0.016666666666666666,-0.00043802014892690977,-0.00043802014892690977,-0.10963714397190782,0.08666666666666667,-0.04797663746349612,-0.19901719901719916,-0.021230967188505145,0.20280332895313175,-0.8617710583153344,-0.3494868871151653,0.08666666666666667,0.1598584289623313,0.0562878421692235,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
