date,ticker,bar_count_raw,open_raw,close_raw,high_raw,low_raw,cum_volume_session_raw,session_vwap_raw,intraday_return_since_open_raw,session_range_pct_raw,opening_drive_30m_raw,pullback_from_session_high_raw,session_vwap_distance_raw,open_norm,close_norm,high_norm,low_norm,session_range_abs_norm,realized_vol_1d_norm,max_future_split_factor_in_day,gap_open_vs_prev_close,open_vs_prev_session_close,open_vs_prev_session_high,open_vs_prev_session_low,multi_session_return_3d_to_open,multi_session_return_5d_to_open,distance_to_prev_day_range_center,prev_day_range_pct_norm,range_expansion_vs_prev_day_norm,distance_to_n_day_high_5,distance_to_n_day_low_5,realized_vol_prev_3_sessions_norm,overnight_gap_zscore_20,year,feature_contract,feature_grain,cross_session_price_view,intraday_price_view,source_raw_root,source_split_normalized_root
2006-03-15,PD,407,71.81,73.11,73.48,71.3,4974000.0,72.79143677724166,0.018103328227266458,0.030357888873416054,0.015318200807686866,-0.005035383777898805,0.004376383223939184,71.81,73.11,73.48,71.3,2.180000000000007,0.022689071446811655,1.0,0.0037741123846799507,0.0037741123846799507,-0.0025003472704541174,0.05447870778267272,-0.4777454545454546,-0.46819225357328,0.025198086944107523,0.05437517472742522,-0.4395886889460138,-0.4811416184971098,0.07709614519274033,0.02962497702425716,0.3631959762210804,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-16,PD,400,73.11,72.51,74.0,72.25,4517100.0,72.96492962520202,-0.00820681165367243,0.023936533989878266,0.0060183285460264635,-0.020135135135135096,-0.006234908024154162,73.11,72.51,74.0,72.25,1.75,0.02214466434924507,1.0,0.0,0.0,-0.005035383777898805,0.025385694249649315,0.05956521739130438,-0.44613636363636366,0.00994612515540827,0.02981808234167702,-0.19724770642202083,-0.4717485549132948,0.09659517024148778,0.028275318025790714,0.32036114387172393,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-17,PD,415,72.53,75.5,76.8,72.51,5574700.0,75.36401263386371,0.040948573004274014,0.05914793878395136,0.024817316972287395,-0.01692708333333326,0.0018044071883080992,72.53,75.5,76.8,72.51,4.289999999999992,0.040102460070062684,1.0,0.0002758240242723975,0.0002758240242723975,-0.01986486486486483,0.003875432525951572,0.013838412077159523,-0.4725090909090909,-0.008136752136752134,0.024134602123844984,1.451428571428567,-0.47346642468239564,0.08789560521973905,0.02406701021274928,0.30723617305106915,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-20,PD,400,76.0,74.96,76.79,74.87,4664200.0,75.68970648985892,-0.013684210526315854,0.025263157894736866,0.004210526315789442,-0.023831228024482565,-0.00964076257789026,76.0,74.96,76.79,74.87,1.9200000000000017,0.025952267038843305,1.0,0.0066225165562914245,0.0066225165562914245,-0.01041666666666663,0.04813129223555368,0.03952947613185609,0.10144927536231885,0.018016207889625546,0.05682119205298003,-0.5524475524475512,-0.01041666666666663,0.1399430028498574,0.028312065288706462,0.3379387278224714,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-21,PD,407,75.16,71.54,76.0,71.5,4977800.0,73.58738184338463,-0.048163916977115306,0.05987227248536456,-0.0013304949441191871,-0.05868421052631567,-0.027822458036923403,75.16,71.54,76.0,71.5,4.5,0.04333215474235324,1.0,0.0026680896478121774,0.0026680896478121774,-0.021226722229457096,0.003873380526245418,0.0365466832161081,0.050601062342745085,-0.008835553211130387,0.025613660618996822,1.3437499999999978,-0.021354166666666674,0.10367107195301029,0.029399797152717014,0.2958770865129102,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-22,PD,398,71.83,72.17,73.6,71.2,3582200.0,72.68197915526771,0.0047333983015453995,0.033412223305025635,0.005707921481275191,-0.01942934782608685,-0.007044100356348171,71.83,72.17,73.6,71.2,2.3999999999999915,0.02559758817026394,1.0,0.004053676265026507,0.004053676265026507,-0.054868421052631566,0.004615384615384688,-0.04860927152317884,-0.017507864861168065,-0.026033898305084735,0.06290187307799831,-0.46666666666666856,-0.06471354166666665,0.0074333800841515085,0.03646229395041974,0.2953156961136922,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-23,PD,394,72.25,74.48,74.89,72.25,3426400.0,73.8854575356059,0.03086505190311417,0.03653979238754326,0.02145328719723172,-0.005474696221124287,0.008046813056650448,72.25,74.48,74.89,72.25,2.6400000000000006,0.027024659343533798,1.0,0.0011084938340031325,0.0011084938340031325,-0.018342391304347783,0.014747191011236005,-0.036152614727854804,-0.0035857123155427217,-0.002071823204420009,0.03325481502009133,0.10000000000000409,-0.05924479166666663,0.014747191011236005,0.03162733665048682,0.2624530757132419,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-24,PD,398,74.5,75.14,75.93,73.7,3291300.0,75.09074433506517,0.00859060402684575,0.029932885906040322,-0.0013422818791946067,-0.01040431976820766,0.0006559485509298746,74.5,75.14,75.93,73.7,2.230000000000004,0.02512077848392371,1.0,0.00026852846401714814,0.00026852846401714814,-0.0052076378688743485,0.03114186851211076,0.0413754542913054,-0.013245033112582738,0.01264102215577001,0.035445757250268536,-0.15530303030302894,-0.02994791666666663,0.0463483146067416,0.03198480075205032,0.24741791974826435,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-27,PD,406,76.15,76.61,77.76,76.08,4270300.0,76.834941041613,0.006040709126723387,0.022061720288903568,0.007879185817465384,-0.014789094650205836,-0.0029275878729597693,76.15,76.61,77.76,76.08,1.6800000000000068,0.02472431871326022,1.0,0.013441575725312793,0.013441575725312793,0.0028974055050703384,0.03324287652645874,0.05514756824165179,0.015875133404482655,0.017844015237586053,0.02967793452222523,-0.2466367713004467,-0.008334418544081235,0.0695224719101124,0.025914341999240476,0.34806928906349877,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2006-03-28,PD,402,76.61,75.0,77.58,74.58,3573500.0,76.30562891283056,-0.021015533220206217,0.03915937867119175,0.004046469129356467,-0.03325599381283839,-0.01711051899358662,76.61,75.0,77.58,74.58,3.0,0.024281533863822303,1.0,0.0,0.0,-0.014789094650205836,0.006966351209253485,0.028598281417830274,0.07086944366787806,-0.0040301612064482795,0.02192925205586747,0.7857142857142785,-0.014789094650205836,0.07598314606741563,0.02562325218023924,0.22442458798449932,2006,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
