date,ticker,bar_count_raw,open_raw,close_raw,high_raw,low_raw,cum_volume_session_raw,session_vwap_raw,intraday_return_since_open_raw,session_range_pct_raw,opening_drive_30m_raw,pullback_from_session_high_raw,session_vwap_distance_raw,open_norm,close_norm,high_norm,low_norm,session_range_abs_norm,realized_vol_1d_norm,max_future_split_factor_in_day,gap_open_vs_prev_close,open_vs_prev_session_close,open_vs_prev_session_high,open_vs_prev_session_low,multi_session_return_3d_to_open,multi_session_return_5d_to_open,distance_to_prev_day_range_center,prev_day_range_pct_norm,range_expansion_vs_prev_day_norm,distance_to_n_day_high_5,distance_to_n_day_low_5,realized_vol_prev_3_sessions_norm,overnight_gap_zscore_20,year,feature_contract,feature_grain,cross_session_price_view,intraday_price_view,source_raw_root,source_split_normalized_root
2022-12-01,CEI,749,5.5,5.47,6.0,5.31,761714.04,5.495246297776,-0.00545454545454549,0.1254545454545455,-0.0009090909090908594,-0.08833333333333337,-0.004594206775812348,0.11,0.1094,0.12,0.10619999999999999,0.013800000000000007,0.19132795399669475,0.02,,,,,,,,,,,,,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-02,CEI,716,5.415,5.41,6.0,5.0,532629.9600000001,5.456417487570545,-0.0009233610341643494,0.18467220683287164,0.006463527239150446,-0.09833333333333327,-0.008506953083462054,0.10830000000000001,0.1082,0.12,0.1,0.01999999999999999,0.08457957336688161,0.02,-0.010054844606946944,-0.010054844606946944,-0.09749999999999992,0.019774011299435124,,,-0.04244031830238715,0.1261425959780622,0.44927536231883924,,,0.19132795399669475,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-03,CEI,51,5.41,5.4,5.41,5.27,13875.34,5.359211227400554,-0.001848428835489746,0.025878003696857776,-0.001848428835489746,-0.001848428835489746,0.007610965656830615,0.1082,0.10800000000000001,0.1082,0.1054,0.002800000000000011,0.018177317123477508,0.02,0.0,0.0,-0.09833333333333327,0.08200000000000007,,,-0.016363636363636358,0.18484288354898326,-0.8599999999999994,-0.09833333333333327,0.08200000000000007,0.1379537636817882,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-05,CEI,690,5.4,5.235,6.0,5.15,694932.48,5.309899253291485,-0.030555555555555558,0.15740740740740733,0.004629629629629539,-0.12749999999999995,-0.014105588396061686,0.10800000000000001,0.10470000000000002,0.12,0.10300000000000001,0.016999999999999987,0.17491281412309306,0.02,0.0,0.0,-0.001848428835489746,0.024667931688804767,-0.01279707495429605,,0.011235955056179803,0.025925925925926022,5.071428571428544,-0.09999999999999987,0.08000000000000007,0.09802828149568461,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-06,CEI,742,5.235,4.75,5.5,4.69,918984.72,4.838801065989433,-0.09264565425023885,0.15472779369627498,-0.00764087870105068,-0.13636363636363635,-0.018351873693173815,0.10470000000000002,0.095,0.11,0.09380000000000001,0.016199999999999992,0.09076380822533162,0.02,0.0,0.0,-0.12749999999999984,0.01650485436893212,-0.03234750462107194,,-0.06098654708520168,0.16236867239732555,-0.047058823529411486,-0.12749999999999984,0.04700000000000015,0.09255656820448406,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-07,CEI,773,4.75,4.5,5.0,4.265,816894.4199999999,4.5270046640470385,-0.052631578947368474,0.15473684210526323,-0.004210526315789331,-0.09999999999999998,-0.005965238839161446,0.095,0.09,0.1,0.0853,0.014700000000000005,0.16737419327467085,0.02,0.0,0.0,-0.13636363636363635,0.012793176972281328,-0.12037037037037046,-0.13162705667276053,-0.06771344455348383,0.1705263157894736,-0.0925925925925919,-0.20833333333333326,0.012793176972281328,0.0946179798239674,,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-08,CEI,747,4.5,4.35,4.615,4.3,639873.0,4.401250366847797,-0.03333333333333344,0.07000000000000009,0.0,-0.057421451787649125,-0.0116445015793325,0.09,0.087,0.09230000000000001,0.086,0.006300000000000014,0.1118692443434556,0.02,0.0,0.0,-0.10000000000000009,0.055099648300117154,-0.14040114613180532,-0.16820702402957488,-0.028602266594711434,0.16333333333333339,-0.5714285714285706,-0.25,0.055099648300117154,0.1443502718743652,0.4472135954999579,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-09,CEI,727,4.35,4.215,4.5,4.14,627474.8,4.271250769168738,-0.03103448275862064,0.08275862068965525,0.0022988505747127963,-0.06333333333333335,-0.013169624592115792,0.087,0.0843,0.09,0.0828,0.007199999999999998,0.12524887134853233,0.02,0.0,0.0,-0.057421451787649125,0.011627906976744207,-0.08421052631578951,-0.19444444444444464,-0.024116657319125268,0.07241379310344843,0.14285714285714013,-0.275,0.01992966002344665,0.12333574861448603,0.408248290463863,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-10,CEI,43,4.215,4.165,4.215,4.16,7630.839999999999,4.1819267430584315,-0.011862396204033177,0.01304863582443647,-0.00474495848161316,-0.011862396204033177,-0.00404759435026647,0.0843,0.0833,0.0843,0.08320000000000001,0.0010999999999999899,0.01833099388387115,0.02,0.0,0.0,-0.06333333333333335,0.018115942028985588,-0.06333333333333335,-0.194842406876791,-0.02430555555555558,0.08540925266903912,-0.8472222222222237,-0.2975,0.018115942028985588,0.13483076965555293,0.37796447300922725,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-12,CEI,665,4.5,4.36,4.5,4.01,563319.9,4.285752559957494,-0.03111111111111109,0.10888888888888894,-0.07777777777777772,-0.03111111111111109,0.01732424795967291,0.09,0.08720000000000001,0.09,0.0802,0.009800000000000003,0.13217626857696504,0.02,0.08043217286914772,0.08043217286914772,0.06761565836298922,0.08173076923076916,0.034482758620689724,-0.052631578947368474,0.07462686567164178,0.013205282112845017,7.9090909090909935,-0.18181818181818188,0.08695652173913038,0.08514970319195303,22.979118313614904,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-13,CEI,713,4.36,4.23,4.575,4.0,507385.4,4.365844638099559,-0.029816513761467878,0.13188073394495417,0.0,-0.07540983606557372,-0.031115316590535236,0.08720000000000001,0.08460000000000001,0.09150000000000001,0.08,0.01150000000000001,0.21821093960606985,0.02,0.0,0.0,-0.03111111111111098,0.08728179551122217,0.034400948991696545,-0.03111111111111098,0.024676850763807545,0.11238532110091745,0.1734693877551028,-0.1279999999999999,0.08728179551122217,0.09191871126978951,-0.28505800677549026,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-14,CEI,743,4.25,4.1,4.475,4.0,608859.8800000001,4.186709145174748,-0.03529411764705892,0.11176470588235286,0.0023529411764704466,-0.08379888268156421,-0.020710572950758288,0.085,0.08199999999999999,0.0895,0.08,0.009499999999999995,0.1494263807114585,0.02,0.004728132387706863,0.004728132387706863,-0.0710382513661203,0.0625,0.020408163265306145,-0.022988505747126298,-0.008746355685131157,0.13593380614657222,-0.17391304347826209,-0.07908992416034666,0.0625,0.12290606735563536,-0.08889555631835576,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-15,CEI,768,4.1,3.29,4.5,3.05,945078.0,3.833174043444033,-0.19756097560975605,0.35365853658536595,-0.003658536585365746,-0.26888888888888884,-0.14170346487998275,0.08199999999999999,0.0658,0.09,0.061,0.028999999999999998,0.23600190458229844,0.02,0.0,0.0,-0.08379888268156432,0.02499999999999991,-0.05963302752293609,-0.027283511269276528,-0.03244837758112096,0.11585365853658532,2.05263157894737,-0.10382513661202208,0.02499999999999991,0.1666045296314978,-0.2769029037694291,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-16,CEI,911,3.415,4.68,5.5,2.855,3958370.8600000003,3.8116283339378665,0.3704245973645679,0.7745241581259151,-0.020497803806734938,-0.14909090909090916,0.2278217050519724,0.0683,0.0936,0.11,0.0571,0.0529,0.4982357531562051,0.02,0.03799392097264431,0.03799392097264431,-0.24111111111111105,0.11967213114754105,-0.19267139479905449,-0.18007202881152462,-0.09536423841059605,0.44072948328267475,0.824137931034483,-0.2535519125683061,0.11967213114754105,0.20121307496660892,1.3451305817072545,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-17,CEI,60,4.68,4.645,4.7,4.5,146834.5,4.615035130980798,-0.007478632478632563,0.04273504273504278,-0.02350427350427342,-0.011702127659574568,0.0064928799388863645,0.0936,0.0929,0.094,0.09,0.0040000000000000036,0.04041877267300125,0.02,0.0,0.0,-0.14909090909090905,0.63922942206655,0.14146341463414647,0.07339449541284382,0.12028725314183131,0.5651709401709402,-0.9243856332703213,-0.14909090909090905,0.63922942206655,0.2945546794833207,-0.3588723569427318,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-19,CEI,900,4.5,5.14,8.0,4.5,15778640.32,6.170976044590893,0.14222222222222225,0.7777777777777778,0.22222222222222232,-0.35750000000000004,-0.16706855400850007,0.09,0.1028,0.16,0.09,0.07,0.5392949929291196,0.02,-0.031216361679224924,-0.031216361679224924,-0.042553191489361764,0.0,0.3677811550151975,0.06382978723404231,-0.021739130434782594,0.04305705059203448,16.499999999999986,-0.18181818181818188,0.5761821366024518,0.25821881013716824,-1.6787533964098686,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2022-12-20,CEI,958,5.05,4.45,6.055,4.0,4593341.54,4.402753547157741,-0.1188118811881187,0.4069306930693069,0.014851485148514865,-0.2650701899256812,0.01073111459367504,0.10099999999999999,0.08900000000000001,0.1211,0.08,0.0411,0.3786082936839079,0.02,-0.017509727626459193,-0.017509727626459193,-0.36875,0.12222222222222223,0.079059829059829,0.23170731707317072,-0.19200000000000006,0.6809338521400778,-0.4128571428571429,-0.36875,0.7688266199649736,0.3593165062527753,-0.9286780813942475,2022,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
