ticker,date,sample_stratum,odd_lot_trade_pct,duplicate_exact_ratio_pct_raw,max_trades_same_timestamp_raw,trade_vwap_vs_daily_vw_diff_pct_raw,scale_bucket_vw,scale_bucket_high,outside_daily_regular_pct,core_outside_daily_pct,core_outside_daily_volume_pct,outside_1m_regular_pct,outside_1m_odd_lot_pct,outside_1m_round_lot_pct,core_outside_1m_pct,outside_minutes_pct_active,rows_after_parse,acceptance_label,file,issues_list,warns_list,m.l,m.h,m.vw,m.price_min,m.price_max,m.trade_vwap,m.rows_after_parse,m.ohlcv_1m_found,m.ohlcv_daily_found,m.ohlcv_1m_path,m.ohlcv_daily_path,year_band,signature_band,severity_band,sample_manifest,sample_hash
MOFG,2014-10-31,HARD_FAIL__daily_range__confirmed__0.50-1,48.401826484018265,1.82648401826484,6,0.21957933904952745,~1x,~1x,0.91324200913242,0.0,0.0,,,,,2.985074626865672,219.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\MOFG\year=2014\month=10\day=2014-10-31\market.parquet,['trade_price_outside_daily_range'],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],25.5,26.89,26.4744,24.83,26.9,26.41626768746267,219.0,True,True,D:\ohlcv_1m\ticker=MOFG\year=2014\month=10\minute_aggs_MOFG_2014_10.parquet,D:\ohlcv_daily\ticker=MOFG\year=2014\day_aggs_MOFG_2014.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,00003de565add97fa7356185da4420f7c63620b4
MSGN,2018-08-22,PASS__control,35.54612118873022,0.0,1,0.056452265963416605,~1x,~1x,0.0,0.0,0.0,2.849228333992877,8.168028004667445,0.11976047904191617,0.11976047904191617,0.0,2591.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\MSGN\year=2018\month=08\day=2018-08-22\market.parquet,[],[],24.45,25.25,24.6688,24.45,25.25,24.682726096585984,2591.0,True,True,D:\ohlcv_1m\ticker=MSGN\year=2018\month=08\minute_aggs_MSGN_2018_08.parquet,D:\ohlcv_daily\ticker=MSGN\year=2018\day_aggs_MSGN_2018.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000091c4b43224659a217f0074c11a527444dc2c
OXBR,2018-12-24,PASS__control,27.500000000000004,0.0,1,0.03137093105457487,~1x,~1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\OXBR\year=2018\month=12\day=2018-12-24\market.parquet,[],[],0.54,0.6437,0.5674,0.54,0.6437,0.5672220013371964,40.0,True,True,D:\ohlcv_1m\ticker=OXBR\year=2018\month=12\minute_aggs_OXBR_2018_12.parquet,D:\ohlcv_daily\ticker=OXBR\year=2018\day_aggs_OXBR_2018.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000092d34bf2d47901e0a89091b146f5a2bf5602
SENEB,2013-08-19,SOFT_FAIL__control,0.0,0.0,1,0.0,~1x,~1x,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SENEB\year=2013\month=08\day=2013-08-19\market.parquet,[],['rows_lt_10'],31.24,31.24,31.24,31.24,31.24,31.24,1.0,True,True,D:\ohlcv_1m\ticker=SENEB\year=2013\month=08\minute_aggs_SENEB_2013_08.parquet,D:\ohlcv_daily\ticker=SENEB\year=2013\day_aggs_SENEB_2013.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000011647aea5f22244d4bb90ce4e90069b5f42b
SIEB,2016-12-09,SOFT_FAIL__control,45.94594594594595,0.0,2,0.04943335893124967,~1x,~1x,0.0,0.0,0.0,,,,,0.0,37.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SIEB\year=2016\month=12\day=2016-12-09\market.parquet,[],['duplicate_exact_trade_rows_present' 'off_session_trades_present'],1.952,2.15,2.0196,1.952,2.15,2.0205983561169756,37.0,True,True,D:\ohlcv_1m\ticker=SIEB\year=2016\month=12\minute_aggs_SIEB_2016_12.parquet,D:\ohlcv_daily\ticker=SIEB\year=2016\day_aggs_SIEB_2016.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,00009affae9386ff705be1f238dad6945e21eeb0
SMTX,2018-08-03,SOFT_FAIL__control,23.076923076923077,0.0,1,0.2217880708179822,~1x,~1x,2.564102564102564,0.0,0.0,,,,,4.761904761904762,39.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SMTX\year=2018\month=08\day=2018-08-03\market.parquet,[],['trade_price_outside_1m_range'],2.53,2.65,2.5712,2.5057,2.65,2.576902614876872,39.0,True,True,D:\ohlcv_1m\ticker=SMTX\year=2018\month=08\minute_aggs_SMTX_2018_08.parquet,D:\ohlcv_daily\ticker=SMTX\year=2018\day_aggs_SMTX_2018.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000019ef39e899a97d60e181edecd8a5ae967b50
SVBI,2017-08-02,SOFT_FAIL__control,33.33333333333333,0.0,1,0.0,~1x,~1x,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SVBI\year=2017\month=08\day=2017-08-02\market.parquet,[],['rows_lt_10'],7.2,7.2,7.2,7.2,7.2,7.2,3.0,True,True,D:\ohlcv_1m\ticker=SVBI\year=2017\month=08\minute_aggs_SVBI_2017_08.parquet,D:\ohlcv_daily\ticker=SVBI\year=2017\day_aggs_SVBI_2017.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000005afd6659d00876aa07e34b46fa9fce4e1ec
TRAK,2013-01-31,SOFT_FAIL__control,0.0,13.165075034106414,6,0.06882007252616767,~1x,~1x,0.0,0.0,0.0,0.06821282401091405,,0.06821282401091405,0.06821282401091405,0.0,1466.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\TRAK\year=2013\month=01\day=2013-01-31\market.parquet,[],['duplicate_excess_ratio_gt_threshold' 'off_session_trades_present'],31.04,31.89,31.53,31.04,31.89,31.5083010311325,1466.0,True,True,D:\ohlcv_1m\ticker=TRAK\year=2013\month=01\minute_aggs_TRAK_2013_01.parquet,D:\ohlcv_daily\ticker=TRAK\year=2013\day_aggs_TRAK_2013.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,00007dd5a1adb745c577b065f081d2cad93188aa
VOC,2016-01-12,SOFT_FAIL__control,9.725158562367865,0.0,1,0.007313799266170202,~1x,~1x,0.42283298097251587,0.0,0.0,1.282051282051282,14.634146341463413,0.0,0.0,1.9607843137254901,473.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\VOC\year=2016\month=01\day=2016-01-12\market.parquet,[],['off_session_trades_present' 'trade_price_outside_1m_range'],1.98,2.3699,2.2038,1.97,2.37,2.203961181508228,473.0,True,True,D:\ohlcv_1m\ticker=VOC\year=2016\month=01\minute_aggs_VOC_2016_01.parquet,D:\ohlcv_daily\ticker=VOC\year=2016\day_aggs_VOC_2016.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,00003922236ac51d4c09bffc8161747edd11b5af
WASH,2015-01-06,SOFT_FAIL__control,58.21917808219178,0.684931506849315,5,0.2396499614134084,~1x,~1x,2.3972602739726026,0.0,0.0,,,,,4.065040650406504,292.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\WASH\year=2015\month=01\day=2015-01-06\market.parquet,[],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",37.17,38.75,37.6685,37.15,38.93,37.75877254571501,292.0,True,True,D:\ohlcv_1m\ticker=WASH\year=2015\month=01\minute_aggs_WASH_2015_01.parquet,D:\ohlcv_daily\ticker=WASH\year=2015\day_aggs_WASH_2015.parquet,mid,near1x_low1m,sev_low,57f_stratified_v0_1,000055a28cdc651364ffb9b85da04936d2f6040c
