ticker,date,sample_stratum,odd_lot_trade_pct,duplicate_exact_ratio_pct_raw,max_trades_same_timestamp_raw,trade_vwap_vs_daily_vw_diff_pct_raw,scale_bucket_vw,scale_bucket_high,outside_daily_regular_pct,core_outside_daily_pct,core_outside_daily_volume_pct,outside_1m_regular_pct,outside_1m_odd_lot_pct,outside_1m_round_lot_pct,core_outside_1m_pct,outside_minutes_pct_active,rows_after_parse,acceptance_label,file,issues_list,warns_list,m.l,m.h,m.vw,m.price_min,m.price_max,m.trade_vwap,m.rows_after_parse,m.ohlcv_1m_found,m.ohlcv_daily_found,m.ohlcv_1m_path,m.ohlcv_daily_path,year_band,signature_band,severity_band,sample_manifest,sample_hash
ALTS,2020-06-18,SOFT_FAIL__control,0.0,0.0,1,0.02186913329727319,~1x,~1x,50.0,50.0,39.8406374501992,0.0,,0.0,0.0,50.0,2.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ALTS\year=2020\month=06\day=2020-06-18\market.parquet,[],['rows_lt_10' 'trade_price_outside_1m_range'],34.7702,34.7959,34.7959,34.7959,34.815,34.80350956175299,2.0,True,True,D:\ohlcv_1m\ticker=ALTS\year=2020\month=06\minute_aggs_ALTS_2020_06.parquet,D:\ohlcv_daily\ticker=ALTS\year=2020\day_aggs_ALTS_2020.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,00a1a0a1758faa511cf9c606950a40b94d69f734
ALTS,2020-09-22,SOFT_FAIL__control,20.0,0.0,1,0.04218897552337079,~1x,~1x,20.0,25.0,12.195121951219512,0.0,,0.0,0.0,25.0,5.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ALTS\year=2020\month=09\day=2020-09-22\market.parquet,[],['rows_lt_10' 'trade_price_outside_1m_range'],34.7125,34.75,34.7184,34.7125,34.8107,34.73304733727811,5.0,True,True,D:\ohlcv_1m\ticker=ALTS\year=2020\month=09\minute_aggs_ALTS_2020_09.parquet,D:\ohlcv_daily\ticker=ALTS\year=2020\day_aggs_ALTS_2020.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,009a4be485f8f6a581a3a97f53008477b0ede369
BH.A,2025-01-15,HARD_FAIL__daily_range__confirmed__>5,100.0,0.0,2,0.034625057406399345,~1x,~1x,17.647058823529413,,,,,,,48.0,85.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\BH.A\year=2025\month=01\day=2025-01-15\market.parquet,['trade_price_outside_daily_range'],['off_session_trades_present' 'trade_price_outside_1m_range'],1037.71,1063.0,1051.5724,1037.71,1095.0,1051.2082924528302,85.0,True,True,D:\ohlcv_1m\ticker=BH.A\year=2025\month=01\minute_aggs_BH.A_2025_01.parquet,D:\ohlcv_daily\ticker=BH.A\year=2025\day_aggs_BH.A_2025.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,00996dd95d364274a8e788602c9c4df6169b4f61
CRSA,2021-03-16,SOFT_FAIL__control,24.154589371980677,0.322061191626409,3,0.0008956367049778655,~1x,~1x,7.890499194847021,10.40339702760085,29.479269756374894,9.930313588850174,15.65217391304348,8.49673202614379,8.49673202614379,7.947019867549669,621.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CRSA\year=2021\month=03\day=2021-03-16\market.parquet,[],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],10.05,10.09,10.0407,10.0,10.09,10.040789928194636,621.0,True,True,D:\ohlcv_1m\ticker=CRSA\year=2021\month=03\minute_aggs_CRSA_2021_03.parquet,D:\ohlcv_daily\ticker=CRSA\year=2021\day_aggs_CRSA_2021.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,000ef79eac2e16acbaba70eec5028ebeb7304eff
GLBL,2024-11-01,SOFT_FAIL__control,0.0,0.0,1,0.40774099318402357,~1x,~1x,50.0,50.0,46.2962962962963,0.0,,0.0,0.0,50.0,2.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\GLBL\year=2024\month=11\day=2024-11-01\market.parquet,[],['rows_lt_10' 'trade_price_outside_1m_range'],20.4836,20.54,20.54,20.3591,20.54,20.45625,2.0,True,True,D:\ohlcv_1m\ticker=GLBL\year=2024\month=11\minute_aggs_GLBL_2024_11.parquet,D:\ohlcv_daily\ticker=GLBL\year=2024\day_aggs_GLBL_2024.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,0099e47bd54d6b23d7c0f58d19ec2cc2fa05066b
HAIN,2021-01-14,SOFT_FAIL__control,58.56300780627688,0.7965588657001752,4,0.35148573073725825,~1x,~1x,0.07965588657001753,0.0,0.0,12.100116028509863,19.51786232936393,2.2393822393822393,2.2393822393822393,0.783289817232376,6277.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\HAIN\year=2021\month=01\day=2021-01-14\market.parquet,[],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",39.65,40.94,40.4258,39.64,40.94,40.28370908146362,6277.0,True,True,D:\ohlcv_1m\ticker=HAIN\year=2021\month=01\minute_aggs_HAIN_2021_01.parquet,D:\ohlcv_daily\ticker=HAIN\year=2021\day_aggs_HAIN_2021.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,0072976d5b4d6de535a06af92930fce28d8a0088
IQST,2025-08-29,HARD_FAIL__daily_range__confirmed__0.10-0.25,64.343163538874,0.0,2,1.6434668197285756,~1x,~1x,16.353887399463808,27.06766917293233,26.604857804144828,,,,,9.743589743589743,746.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\IQST\year=2025\month=08\day=2025-08-29\market.parquet,['trade_price_outside_daily_range'],['trade_price_outside_1m_range'],6.3456,6.8866,6.6476,6.41,7.0,6.7568511003082765,746.0,True,True,D:\ohlcv_1m\ticker=IQST\year=2025\month=08\minute_aggs_IQST_2025_08.parquet,D:\ohlcv_daily\ticker=IQST\year=2025\day_aggs_IQST_2025.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,000a3f813ef1c738e07678605cf8b7d0f91cb13d
LENS,2025-06-12,SOFT_FAIL__control,66.66666666666666,0.0,1,0.23960594653700124,~1x,~1x,66.66666666666666,33.33333333333333,28.571428571428573,0.0,,0.0,0.0,62.5,9.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\LENS\year=2025\month=06\day=2025-06-12\market.parquet,[],['rows_lt_10' 'trade_price_outside_1m_range'],28.0518,28.11,28.0735,27.8218,28.11,28.006234224598934,9.0,True,True,D:\ohlcv_1m\ticker=LENS\year=2025\month=06\minute_aggs_LENS_2025_06.parquet,D:\ohlcv_daily\ticker=LENS\year=2025\day_aggs_LENS_2025.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,004ec665cf02c12e8c65c2e63c3c8f63faa24150
LENS,2025-12-12,SOFT_FAIL__control,44.44444444444444,0.0,1,0.1087376734764336,~1x,~1x,27.77777777777778,10.0,5.643340857787811,9.090909090909092,50.0,0.0,0.0,30.76923076923077,18.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\LENS\year=2025\month=12\day=2025-12-12\market.parquet,[],['off_session_trades_present' 'trade_price_outside_1m_range'],38.3466,38.77,38.4051,38.09,38.8699,38.446860812236295,18.0,True,True,D:\ohlcv_1m\ticker=LENS\year=2025\month=12\minute_aggs_LENS_2025_12.parquet,D:\ohlcv_daily\ticker=LENS\year=2025\day_aggs_LENS_2025.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,00bec51203c55c5c892766eba5b053fce96f881a
NEWTI,2019-01-03,SOFT_FAIL__control,0.0,0.0,1,0.0005795208908577824,~1x,~1x,6.896551724137931,6.896551724137931,94.94872768704899,0.0,,0.0,0.0,12.5,29.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\NEWTI\year=2019\month=01\day=2019-01-03\market.parquet,[],['off_session_trades_present' 'trade_price_outside_1m_range'],24.9,25.0,24.8442,24.8,25.0,24.844343977329167,29.0,True,True,D:\ohlcv_1m\ticker=NEWTI\year=2019\month=01\minute_aggs_NEWTI_2019_01.parquet,D:\ohlcv_daily\ticker=NEWTI\year=2019\day_aggs_NEWTI_2019.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,004107c0484dba79238467e1afdb771ce59fad17
SFE,2023-03-01,HARD_FAIL__daily_range__confirmed__0.01-0.05,83.33333333333334,0.0,2,0.18137871418750556,~1x,~1x,4.761904761904762,0.0,0.0,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,6.896551724137931,42.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SFE\year=2023\month=03\day=2023-03-01\market.parquet,['trade_price_outside_daily_range'],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",3.1,3.22,3.1364,3.06,3.23,3.130711238008223,42.0,True,True,D:\ohlcv_1m\ticker=SFE\year=2023\month=03\minute_aggs_SFE_2023_03.parquet,D:\ohlcv_daily\ticker=SFE\year=2023\day_aggs_SFE_2023.parquet,recent,mixed_bad,sev_low,57f_stratified_v0_1,003c67ccb556ee2600864654be009e182255673d
AIM,2023-10-16,SOFT_FAIL__control,38.69047619047619,0.0,2,0.35682883997305925,~1x,~1x,8.035714285714286,6.310679611650485,4.3965258111977725,74.90909090909092,81.15942028985508,72.81553398058253,72.81553398058253,14.64968152866242,336.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\AIM\year=2023\month=10\day=2023-10-16\market.parquet,[],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],0.4595,0.4895,0.4742,0.462,0.49,0.47589208235915226,336.0,True,True,D:\ohlcv_1m\ticker=AIM\year=2023\month=10\minute_aggs_AIM_2023_10.parquet,D:\ohlcv_daily\ticker=AIM\year=2023\day_aggs_AIM_2023.parquet,recent,range_break,sev_low,57f_stratified_v0_1,0079ae4794d0d4635a5003d676e013e91b93b55d
METC,2020-05-26,SOFT_FAIL__control,49.41520467836257,0.5847953216374269,3,0.8768597452690964,~1x,~1x,17.251461988304094,14.065510597302506,22.706124876760995,99.77220956719817,99.72144846796658,99.8073217726397,99.8073217726397,21.25,1026.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\METC\year=2020\month=05\day=2020-05-26\market.parquet,[],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],2.4474,2.6436,2.5953,2.47,2.67,2.618057140968969,1026.0,True,True,D:\ohlcv_1m\ticker=METC\year=2020\month=05\minute_aggs_METC_2020_05.parquet,D:\ohlcv_daily\ticker=METC\year=2020\day_aggs_METC_2020.parquet,recent,range_break,sev_low,57f_stratified_v0_1,0053247176f125eaac0579b53813e91293daa645
QRTEA,2019-11-08,HARD_FAIL__daily_range__confirmed__0.25-0.50,28.79646840148699,0.24395910780669144,4,2.958439120063433,~1x,~1x,86.09897769516729,87.39476603798212,86.67469645801553,100.0,100.0,100.0,100.0,86.92307692307692,43040.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\QRTEA\year=2019\month=11\day=2019-11-08\market.parquet,['trade_price_outside_daily_range'],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",8.8495,9.2233,9.0914,9.11,9.5,9.360363534161447,43040.0,True,True,D:\ohlcv_1m\ticker=QRTEA\year=2019\month=11\minute_aggs_QRTEA_2019_11.parquet,D:\ohlcv_daily\ticker=QRTEA\year=2019\day_aggs_QRTEA_2019.parquet,recent,range_break,sev_low,57f_stratified_v0_1,00aca703e4764716fddb0897a7cfda77fc4fc33f
RELV,2019-12-26,HARD_FAIL__daily_range__confirmed__0.01-0.05,15.384615384615385,0.0,1,0.029658021982234405,~1x,~1x,76.92307692307693,77.27272727272727,78.78815825878446,78.26086956521739,100.0,77.27272727272727,77.27272727272727,83.33333333333333,26.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\RELV\year=2019\month=12\day=2019-12-26\market.parquet,['trade_price_outside_daily_range'],['off_session_trades_present' 'trade_price_outside_1m_range'],3.8,3.8,3.8,3.75,3.84,3.798872995164675,26.0,True,True,D:\ohlcv_1m\ticker=RELV\year=2019\month=12\minute_aggs_RELV_2019_12.parquet,D:\ohlcv_daily\ticker=RELV\year=2019\day_aggs_RELV_2019.parquet,recent,range_break,sev_low,57f_stratified_v0_1,00d00ee645474c1d199fc7a9393972eb5f6759f3
TTSH,2021-11-18,SOFT_FAIL__control,59.84405458089669,0.0,2,1.8235783844330082,~1x,~1x,3.7037037037037033,5.825242718446602,5.017273815631948,92.44791666666666,91.68975069252078,93.12039312039312,93.12039312039312,1.9083969465648856,1026.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\TTSH\year=2021\month=11\day=2021-11-18\market.parquet,[],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",7.5,7.8,7.5,7.49,7.84,7.636768378832476,1026.0,True,True,D:\ohlcv_1m\ticker=TTSH\year=2021\month=11\minute_aggs_TTSH_2021_11.parquet,D:\ohlcv_daily\ticker=TTSH\year=2021\day_aggs_TTSH_2021.parquet,recent,range_break,sev_low,57f_stratified_v0_1,001671da923c5396967dce8f2a63e59390f9717c
NCL,2023-12-19,HARD_FAIL__daily_range__confirmed__>5,49.141438157130025,1.4846515559782323,14,86.87631667851655,>1x_other,>1x_other,87.99598457230412,85.91315188032412,90.52666634705744,,,,,75.58528428093645,37854.0,bad_data,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\NCL\year=2023\month=12\day=2023-12-19\market.parquet,['trade_price_outside_daily_range'],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",13.44,140.0,27.4641,1.68,17.5,3.6043015110955348,37854.0,True,True,D:\ohlcv_1m\ticker=NCL\year=2023\month=12\minute_aggs_NCL_2023_12.parquet,D:\ohlcv_daily\ticker=NCL\year=2023\day_aggs_NCL_2023.parquet,recent,scale_break,sev_high,57f_stratified_v0_1,05d5c66e2991fe9121f112f6bb7cd43550b0e5f0
DTCK,2026-02-19,SOFT_FAIL__control,35.84392014519056,0.48828968974159537,4,39.691237311644365,>1x_other,~1x,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,23142.0,bad_data,D:\trades_ticks_prod_2005_2026\DTCK\year=2026\month=02\day=2026-02-19\market.parquet,[],"['duplicate_exact_trade_rows_present' 'off_session_trades_present'
 'trade_price_outside_1m_range']",0.0985,0.147,0.2015,0.0985,0.147,0.12152215681703661,23142.0,True,True,D:\ohlcv_1m\ticker=DTCK\year=2026\month=02\minute_aggs_DTCK_2026_02.parquet,D:\ohlcv_daily\ticker=DTCK\year=2026\day_aggs_DTCK_2026.parquet,recent,scale_break,sev_mid,57f_stratified_v0_1,36055af0ee78d0235b9be895d7618e82a9f22d30
