ticker,date,sample_stratum,odd_lot_trade_pct,duplicate_exact_ratio_pct_raw,max_trades_same_timestamp_raw,trade_vwap_vs_daily_vw_diff_pct_raw,scale_bucket_vw,scale_bucket_high,outside_daily_regular_pct,core_outside_daily_pct,core_outside_daily_volume_pct,outside_1m_regular_pct,outside_1m_odd_lot_pct,outside_1m_round_lot_pct,core_outside_1m_pct,outside_minutes_pct_active,rows_after_parse,acceptance_label,file,issues_list,warns_list,m.l,m.h,m.vw,m.price_min,m.price_max,m.trade_vwap,m.rows_after_parse,m.ohlcv_1m_found,m.ohlcv_daily_found,m.ohlcv_1m_path,m.ohlcv_daily_path,year_band,signature_band,severity_band,sample_manifest,sample_hash
VALU,2012-07-06,SOFT_FAIL__control,100.0,0.0,1,0.823045267489709,~1x,~1x,100.0,,,,,,,100.0,1.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\VALU\year=2012\month=07\day=2012-07-06\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],12.15,12.15,12.15,12.05,12.05,12.05,1.0,False,True,D:\ohlcv_1m\ticker=VALU\year=2012\month=07\minute_aggs_VALU_2012_07.parquet,D:\ohlcv_daily\ticker=VALU\year=2012\day_aggs_VALU_2012.parquet,early,daily_gt_5,sev_high,57f_stratified_v0_1,0071f0b93252359a4eea004ae68d9c6601c7f5a5
AMRB,2014-01-10,SOFT_FAIL__control,100.0,0.0,1,0.09053870529650897,~1x,~1x,100.0,,,,,,,100.0,1.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\AMRB\year=2014\month=01\day=2014-01-10\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],9.5,9.5,9.4987,9.4901,9.4901,9.4901,1.0,False,True,D:\ohlcv_1m\ticker=AMRB\year=2014\month=01\minute_aggs_AMRB_2014_01.parquet,D:\ohlcv_daily\ticker=AMRB\year=2014\day_aggs_AMRB_2014.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,019f9d4ee1df6ae1b23bf95c28d4278cb16e2080
CIX,2017-11-14,HARD_FAIL__daily_range__unconfirmed__0.25-0.50,100.0,0.0,1,0.04105976698068915,~1x,~1x,92.3076923076923,,,,,,,90.0,13.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CIX\year=2017\month=11\day=2017-11-14\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'off_session_trades_present'],13.9,13.9,13.8938,13.5,14.05,13.888095238095238,13.0,False,True,D:\ohlcv_1m\ticker=CIX\year=2017\month=11\minute_aggs_CIX_2017_11.parquet,D:\ohlcv_daily\ticker=CIX\year=2017\day_aggs_CIX_2017.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,011013fb954d75d9376cb71f8a8f6823a9e061b6
CPHC,2018-08-21,HARD_FAIL__daily_range__unconfirmed__0.10-0.25,100.0,0.0,1,0.159511640716076,~1x,~1x,100.0,,,,,,,100.0,10.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CPHC\year=2018\month=08\day=2018-08-21\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference'],15.05,15.05,15.1073,14.9,15.3,15.1313979020979,10.0,False,True,D:\ohlcv_1m\ticker=CPHC\year=2018\month=08\minute_aggs_CPHC_2018_08.parquet,D:\ohlcv_daily\ticker=CPHC\year=2018\day_aggs_CPHC_2018.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,0103f19db37394dc5f5a563849dc6f7a586eaeda
CWBC,2014-04-07,HARD_FAIL__control,100.0,0.0,2,0.32058839533491534,~1x,~1x,100.0,,,,,,,100.0,3.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CWBC\year=2014\month=04\day=2014-04-07\market.parquet,['duplicate_excess_ratio_gt_hard_cap'],['missing_ohlcv_1m_reference' 'rows_lt_10'],6.79,6.79,6.7856,6.76,6.81,6.763846153846154,3.0,False,True,D:\ohlcv_1m\ticker=CWBC\year=2014\month=04\minute_aggs_CWBC_2014_04.parquet,D:\ohlcv_daily\ticker=CWBC\year=2014\day_aggs_CWBC_2014.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,01ea2bced11564f5e0f9a10f57ca23e0abc454a7
CZWI,2016-05-20,HARD_FAIL__daily_range__unconfirmed__0.10-0.25,100.0,0.0,1,1.2304020410682621,~1x,~1x,100.0,,,,,,,100.0,3.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CZWI\year=2016\month=05\day=2016-05-20\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'rows_lt_10'],9.11,9.11,9.2088,9.06,9.36,9.322105263157894,3.0,False,True,D:\ohlcv_1m\ticker=CZWI\year=2016\month=05\minute_aggs_CZWI_2016_05.parquet,D:\ohlcv_daily\ticker=CZWI\year=2016\day_aggs_CZWI_2016.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,01ba1ca97e635d0409af5a2da5d80915e50e94b3
EVBN,2014-08-18,HARD_FAIL__daily_range__unconfirmed__0.25-0.50,100.0,0.0,2,0.35359795414324163,~1x,~1x,100.0,,,,,,,100.0,8.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EVBN\year=2014\month=08\day=2014-08-18\market.parquet,['duplicate_excess_ratio_gt_hard_cap' 'trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'rows_lt_10'],23.44,23.44,23.3424,23.09,23.46,23.25986175115207,8.0,False,True,D:\ohlcv_1m\ticker=EVBN\year=2014\month=08\minute_aggs_EVBN_2014_08.parquet,D:\ohlcv_daily\ticker=EVBN\year=2014\day_aggs_EVBN_2014.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,00d7437c8f2591ccef2b919a1c02a869028a90ef
ICCH,2018-09-14,SOFT_FAIL__control,100.0,0.0,1,0.46376592464703686,~1x,~1x,85.71428571428571,,,,,,,80.0,7.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ICCH\year=2018\month=09\day=2018-09-14\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],15.05,15.05,15.1005,15.03,15.2,15.170530973451326,7.0,False,True,D:\ohlcv_1m\ticker=ICCH\year=2018\month=09\minute_aggs_ICCH_2018_09.parquet,D:\ohlcv_daily\ticker=ICCH\year=2018\day_aggs_ICCH_2018.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,0047f7873b6d9859b2be814f9e7c8948a13cc204
ISRL,2014-04-25,HARD_FAIL__daily_range__unconfirmed__1-5,100.0,0.0,2,0.9905999860706959,~1x,~1x,100.0,,,,,,,100.0,12.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ISRL\year=2014\month=04\day=2014-04-25\market.parquet,['trade_price_outside_daily_range'],['duplicate_excess_ratio_gt_threshold' 'missing_ohlcv_1m_reference'],133.45,133.45,133.7066,133.01,137.0,135.0310975609756,12.0,False,True,D:\ohlcv_1m\ticker=ISRL\year=2014\month=04\minute_aggs_ISRL_2014_04.parquet,D:\ohlcv_daily\ticker=ISRL\year=2014\day_aggs_ISRL_2014.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,0093956084e636fb9d83326b03420bf91fcc780f
ITIC,2016-01-21,SOFT_FAIL__control,100.0,0.0,1,0.2595718785797275,~1x,~1x,100.0,,,,,,,100.0,5.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ITIC\year=2016\month=01\day=2016-01-21\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],84.84,84.84,84.5417,84.0,84.88,84.32225352112677,5.0,False,True,D:\ohlcv_1m\ticker=ITIC\year=2016\month=01\minute_aggs_ITIC_2016_01.parquet,D:\ohlcv_daily\ticker=ITIC\year=2016\day_aggs_ITIC_2016.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,018bbdae0981fdb0ebc843553bc9435dc3c64150
SGRP,2015-11-30,HARD_FAIL__daily_range__unconfirmed__0.01-0.05,100.0,0.0,1,0.23330341949498062,~1x,~1x,100.0,,,,,,,100.0,8.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SGRP\year=2015\month=11\day=2015-11-30\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],1.34,1.34,1.346,1.3401,1.36,1.3491402640264025,8.0,False,True,D:\ohlcv_1m\ticker=SGRP\year=2015\month=11\minute_aggs_SGRP_2015_11.parquet,D:\ohlcv_daily\ticker=SGRP\year=2015\day_aggs_SGRP_2015.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,01cad25d1abbbc523dfd9111b8e12ae0938cd783
SLI,2016-01-26,SOFT_FAIL__control,100.0,0.0,1,0.46967876281119697,~1x,~1x,100.0,,,,,,,100.0,2.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SLI\year=2016\month=01\day=2016-01-26\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],30.89,30.89,30.8741,30.7,31.02,30.729090909090907,2.0,False,True,D:\ohlcv_1m\ticker=SLI\year=2016\month=01\minute_aggs_SLI_2016_01.parquet,D:\ohlcv_daily\ticker=SLI\year=2016\day_aggs_SLI_2016.parquet,mid,daily_gt_5,sev_high,57f_stratified_v0_1,00a7dde2ddff5a08fef57b20a2cf8c1403ddf27d
ALTS,2019-01-07,SOFT_FAIL__control,66.66666666666666,0.0,1,0.1662839161323826,~1x,~1x,100.0,100.0,100.0,,,,,100.0,3.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ALTS\year=2019\month=01\day=2019-01-07\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],36.313,36.313,36.2912,36.225,36.2846,36.23085357142857,3.0,False,True,D:\ohlcv_1m\ticker=ALTS\year=2019\month=01\minute_aggs_ALTS_2019_01.parquet,D:\ohlcv_daily\ticker=ALTS\year=2019\day_aggs_ALTS_2019.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00c92f38d207a52bc1739894fa70d3a09865a44d
ALTS,2019-01-28,SOFT_FAIL__control,50.0,0.0,1,0.015328439181683499,~1x,~1x,100.0,100.0,100.0,,,,,100.0,2.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ALTS\year=2019\month=01\day=2019-01-28\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],36.52,36.52,36.5334,36.525,36.5334,36.5278,2.0,False,True,D:\ohlcv_1m\ticker=ALTS\year=2019\month=01\minute_aggs_ALTS_2019_01.parquet,D:\ohlcv_daily\ticker=ALTS\year=2019\day_aggs_ALTS_2019.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00605f3875e7fc5d54255e1e687de709ddf33c56
ALTS,2019-03-26,SOFT_FAIL__control,75.0,0.0,1,0.19944684988487732,~1x,~1x,100.0,100.0,100.0,,,,,100.0,4.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ALTS\year=2019\month=03\day=2019-03-26\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],37.0395,37.0395,37.1114,36.97,37.1299,37.03738248175183,4.0,False,True,D:\ohlcv_1m\ticker=ALTS\year=2019\month=03\minute_aggs_ALTS_2019_03.parquet,D:\ohlcv_daily\ticker=ALTS\year=2019\day_aggs_ALTS_2019.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,01cef0b26a64b584bf1ac91b4eca677032794fff
ARP,2024-11-22,SOFT_FAIL__control,100.0,0.0,1,0.012793680411660985,~1x,~1x,100.0,,,,,,,100.0,9.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ARP\year=2024\month=11\day=2024-11-22\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],28.8708,28.8708,28.8824,28.78,28.92,28.886095121951218,9.0,False,True,D:\ohlcv_1m\ticker=ARP\year=2024\month=11\minute_aggs_ARP_2024_11.parquet,D:\ohlcv_daily\ticker=ARP\year=2024\day_aggs_ARP_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00db7938f52cb8b8c2e2d170d5099b6034ec00ef
BLUA,2023-04-06,SOFT_FAIL__control,100.0,0.0,1,0.19702775220047136,~1x,~1x,100.0,,,,,,,100.0,1.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\BLUA\year=2023\month=04\day=2023-04-06\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],10.1,10.1,10.1001,10.12,10.12,10.12,1.0,False,True,D:\ohlcv_1m\ticker=BLUA\year=2023\month=04\minute_aggs_BLUA_2023_04.parquet,D:\ohlcv_daily\ticker=BLUA\year=2023\day_aggs_BLUA_2023.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00a9ab98d60b6cd731972e84d658816102126831
BREZ,2021-12-22,SOFT_FAIL__control,100.0,0.0,1,0.07617295532757336,~1x,~1x,92.85714285714286,,,,,,,85.71428571428571,14.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\BREZ\year=2021\month=12\day=2021-12-22\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present'],10.21,10.21,10.2027,10.19,10.21,10.194928301886794,14.0,False,True,D:\ohlcv_1m\ticker=BREZ\year=2021\month=12\minute_aggs_BREZ_2021_12.parquet,D:\ohlcv_daily\ticker=BREZ\year=2021\day_aggs_BREZ_2021.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,01a49e809051b16dcce28756c395a9c0a3589be1
CAS,2025-06-23,SOFT_FAIL__control,100.0,0.0,1,0.00012170616527753789,~1x,~1x,100.0,,,,,,,100.0,12.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CAS\year=2025\month=06\day=2025-06-23\market.parquet,[],['missing_ohlcv_1m_reference'],28.1116,28.1116,27.9711,27.9301,28.08,27.971065957446804,12.0,False,True,D:\ohlcv_1m\ticker=CAS\year=2025\month=06\minute_aggs_CAS_2025_06.parquet,D:\ohlcv_daily\ticker=CAS\year=2025\day_aggs_CAS_2025.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,018c529f9b6d05fd88e0cf788e5a62f527ea4bdb
CAS,2025-07-24,HARD_FAIL__control,100.0,0.0,2,0.02547121752419485,~1x,~1x,100.0,,,,,,,100.0,6.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CAS\year=2025\month=07\day=2025-07-24\market.parquet,['duplicate_excess_ratio_gt_hard_cap'],['missing_ohlcv_1m_reference' 'rows_lt_10'],31.3828,31.3828,31.408,31.32,31.47,31.400000000000002,6.0,False,True,D:\ohlcv_1m\ticker=CAS\year=2025\month=07\minute_aggs_CAS_2025_07.parquet,D:\ohlcv_daily\ticker=CAS\year=2025\day_aggs_CAS_2025.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,007cbf73b6fad7b9774949e605d3d2d35b58f1fa
CATC,2019-03-12,HARD_FAIL__daily_range__unconfirmed__1-5,100.0,0.0,1,0.16346496550144635,~1x,~1x,95.74468085106383,,,,,,,95.0,47.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CATC\year=2019\month=03\day=2019-03-12\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference'],82.63,82.63,82.3494,80.75,83.65,82.21478758169935,47.0,False,True,D:\ohlcv_1m\ticker=CATC\year=2019\month=03\minute_aggs_CATC_2019_03.parquet,D:\ohlcv_daily\ticker=CATC\year=2019\day_aggs_CATC_2019.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00c8718e761d1238904c7b9873dbc667fe1343ce
CFBK,2024-01-24,HARD_FAIL__daily_range__unconfirmed__0.50-1,100.0,0.0,3,0.10637214857520838,~1x,~1x,71.42857142857143,,,,,,,77.77777777777777,56.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CFBK\year=2024\month=01\day=2024-01-24\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'off_session_trades_present'],21.8,21.8,21.7662,21.25,21.9,21.743046825396824,56.0,False,True,D:\ohlcv_1m\ticker=CFBK\year=2024\month=01\minute_aggs_CFBK_2024_01.parquet,D:\ohlcv_daily\ticker=CFBK\year=2024\day_aggs_CFBK_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,005d1694c5819d6b1fb910134e117683760f27c3
CFBK,2024-09-27,HARD_FAIL__daily_range__unconfirmed__0.25-0.50,100.0,0.0,1,0.17682261266418717,~1x,~1x,100.0,,,,,,,100.0,71.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CFBK\year=2024\month=09\day=2024-09-27\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference'],21.84,21.84,21.6499,21.57,21.96,21.611618081180815,71.0,False,True,D:\ohlcv_1m\ticker=CFBK\year=2024\month=09\minute_aggs_CFBK_2024_09.parquet,D:\ohlcv_daily\ticker=CFBK\year=2024\day_aggs_CFBK_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00cb95e795994498a42bfdff8fd49808817c7baa
CGRO,2024-06-12,SOFT_FAIL__control,100.0,0.0,1,0.0,~1x,~1x,100.0,,,,,,,100.0,3.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CGRO\year=2024\month=06\day=2024-06-12\market.parquet,[],['dtype_mismatch' 'missing_ohlcv_1m_reference' 'rows_lt_10'],20.9826,20.9826,21.0,21.0,21.0,21.0,3.0,False,True,D:\ohlcv_1m\ticker=CGRO\year=2024\month=06\minute_aggs_CGRO_2024_06.parquet,D:\ohlcv_daily\ticker=CGRO\year=2024\day_aggs_CGRO_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,00e5d6a4ababa89add86b3f24560513a780b3267
CXAC,2023-10-20,SOFT_FAIL__control,100.0,0.0,1,0.3687288167157071,~1x,~1x,100.0,,,,,,,100.0,1.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CXAC\year=2023\month=10\day=2023-10-20\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],10.74,10.74,10.7396,10.7,10.7,10.7,1.0,False,True,D:\ohlcv_1m\ticker=CXAC\year=2023\month=10\minute_aggs_CXAC_2023_10.parquet,D:\ohlcv_daily\ticker=CXAC\year=2023\day_aggs_CXAC_2023.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,015150a6966948507d8df161d0412dbd1b4dfcf5
DJCO,2023-12-22,HARD_FAIL__daily_range__unconfirmed__>5,100.0,0.0,2,0.10518260620316554,~1x,~1x,99.35483870967742,,,,,,,98.4375,155.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\DJCO\year=2023\month=12\day=2023-12-22\market.parquet,['trade_price_outside_daily_range'],['missing_ohlcv_1m_reference' 'off_session_trades_present'],342.95,342.95,341.6406,333.49,345.0,341.28125351307193,155.0,False,True,D:\ohlcv_1m\ticker=DJCO\year=2023\month=12\minute_aggs_DJCO_2023_12.parquet,D:\ohlcv_daily\ticker=DJCO\year=2023\day_aggs_DJCO_2023.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,011397099a4f546cc9922479121d23e4c2205c1b
EDGE,2025-03-19,SOFT_FAIL__control,85.71428571428571,0.0,1,0.49024588924821755,~1x,~1x,100.0,100.0,100.0,,,,,100.0,7.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EDGE\year=2025\month=03\day=2025-03-19\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],37.4084,37.4084,37.2762,37.0368,37.31,37.09345496183206,7.0,False,True,D:\ohlcv_1m\ticker=EDGE\year=2025\month=03\minute_aggs_EDGE_2025_03.parquet,D:\ohlcv_daily\ticker=EDGE\year=2025\day_aggs_EDGE_2025.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,018a592cfc844a13ee1ac2eac492c88676f4f05c
EDGE,2025-08-29,SOFT_FAIL__control,92.3076923076923,0.0,1,0.21383914552931915,~1x,~1x,100.0,100.0,100.0,,,,,100.0,13.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EDGE\year=2025\month=08\day=2025-08-29\market.parquet,[],['missing_ohlcv_1m_reference'],41.7882,41.7882,41.7919,41.7645,42.0224,41.881267441860466,13.0,False,True,D:\ohlcv_1m\ticker=EDGE\year=2025\month=08\minute_aggs_EDGE_2025_08.parquet,D:\ohlcv_daily\ticker=EDGE\year=2025\day_aggs_EDGE_2025.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,0127fa7746bbc84c8dbaee70441ec85fdb897171
EDGE,2026-01-28,SOFT_FAIL__control,85.71428571428571,0.0,1,0.08653960374380265,~1x,~1x,100.0,100.0,100.0,,,,,100.0,7.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EDGE\year=2026\month=01\day=2026-01-28\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present' 'rows_lt_10'],46.305,46.305,46.3652,46.2974,46.38,46.32507573964498,7.0,False,True,D:\ohlcv_1m\ticker=EDGE\year=2026\month=01\minute_aggs_EDGE_2026_01.parquet,D:\ohlcv_daily\ticker=EDGE\year=2026\day_aggs_EDGE_2026.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,011850350fca5c8101098711229f297783c00be7
EDGE,2026-02-18,SOFT_FAIL__control,91.66666666666666,0.0,1,0.39614641145262397,~1x,~1x,100.0,100.0,100.0,,,,,100.0,12.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EDGE\year=2026\month=02\day=2026-02-18\market.parquet,[],['missing_ohlcv_1m_reference' 'off_session_trades_present'],45.8098,45.8098,45.8447,45.4618,45.96,45.66308786610878,12.0,False,True,D:\ohlcv_1m\ticker=EDGE\year=2026\month=02\minute_aggs_EDGE_2026_02.parquet,D:\ohlcv_daily\ticker=EDGE\year=2026\day_aggs_EDGE_2026.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,011d5dcc87e75758f3b7fdbe5b20ef05f07b3d27
EGLE,2025-11-03,HARD_FAIL__control,100.0,0.0,2,0.04484692855452618,~1x,~1x,100.0,,,,,,,100.0,3.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EGLE\year=2025\month=11\day=2025-11-03\market.parquet,['duplicate_excess_ratio_gt_hard_cap'],['missing_ohlcv_1m_reference' 'rows_lt_10'],29.277,29.277,29.2848,29.23,29.355,29.271666666666665,3.0,False,True,D:\ohlcv_1m\ticker=EGLE\year=2025\month=11\minute_aggs_EGLE_2025_11.parquet,D:\ohlcv_daily\ticker=EGLE\year=2025\day_aggs_EGLE_2025.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,000d6911fe6d03f079bbb2d415b67fb581d8b6eb
EYEG,2024-02-06,SOFT_FAIL__control,100.0,0.0,1,0.00012509871071223226,~1x,~1x,100.0,,,,,,,100.0,8.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EYEG\year=2024\month=02\day=2024-02-06\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],35.6,35.6,35.5275,35.48,35.5551,35.527455555555555,8.0,False,True,D:\ohlcv_1m\ticker=EYEG\year=2024\month=02\minute_aggs_EYEG_2024_02.parquet,D:\ohlcv_daily\ticker=EYEG\year=2024\day_aggs_EYEG_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,01b731baec1387e0d299c73aa2d185eed2335187
EYEG,2024-03-14,SOFT_FAIL__control,100.0,0.0,1,0.0,~1x,~1x,100.0,,,,,,,100.0,1.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EYEG\year=2024\month=03\day=2024-03-14\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],35.3196,35.3196,35.405,35.405,35.405,35.405,1.0,False,True,D:\ohlcv_1m\ticker=EYEG\year=2024\month=03\minute_aggs_EYEG_2024_03.parquet,D:\ohlcv_daily\ticker=EYEG\year=2024\day_aggs_EYEG_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,01561a1015e394b8846472d5d3bd1f5f1d32fff2
EYEG,2024-04-23,SOFT_FAIL__control,100.0,0.0,1,0.00415062606220485,~1x,~1x,100.0,,,,,,,100.0,4.0,review_no_1m_reference,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\EYEG\year=2024\month=04\day=2024-04-23\market.parquet,[],['missing_ohlcv_1m_reference' 'rows_lt_10'],34.815,34.815,34.8683,34.74,34.87,34.86685274725275,4.0,False,True,D:\ohlcv_1m\ticker=EYEG\year=2024\month=04\minute_aggs_EYEG_2024_04.parquet,D:\ohlcv_daily\ticker=EYEG\year=2024\day_aggs_EYEG_2024.parquet,recent,daily_gt_5,sev_high,57f_stratified_v0_1,015bdc7256dc45fc14c032d6d30c5336cb7c2e54
