date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-11-11,0.001,0.001,0.001,0.001,0.0008,320.0,7,0.00019999999999999998,,False,False
2025-10-17,0.001,0.001,0.001,0.001,0.0012,258.0,10,0.00019999999999999987,,False,False
2025-09-30,0.02,0.02,0.02,0.02,0.0198,101.0,2,0.0001999999999999988,,False,False
2025-12-02,0.04,0.04,0.04,0.04,0.0398,231.0,2,0.0001999999999999988,,False,False
2025-01-17,0.05,0.05,0.05,0.05,0.0499,412.0,3,0.00010000000000000286,,False,False
2025-03-31,0.0006,0.0006,0.0006,0.0006,0.0007,5158.0,21,0.00010000000000000005,,False,False
2025-10-16,0.001,0.001,0.001,0.001,0.0009,262.0,7,0.00010000000000000005,,False,False
2025-02-18,0.0001,0.0001,0.0001,0.0001,0.0002,4715.0,20,0.0001,,False,False
2025-06-20,0.0001,0.0001,0.0001,0.0001,0.0002,10950.0,12,0.0001,,False,False
2025-05-09,0.0002,0.0002,0.0002,0.0002,0.0003,11434.0,12,9.999999999999996e-05,,False,False
2025-04-17,0.01,0.01,0.01,0.01,0.0099,101.0,2,9.99999999999994e-05,,False,False
2025-07-28,0.01,0.01,0.01,0.01,0.0099,757.0,8,9.99999999999994e-05,,False,False
2025-09-03,0.043,0.043,0.043,0.043,0.0429,193.0,2,9.999999999999593e-05,,False,False
2025-05-22,0.015,0.015,0.0,0.0,0.0001,23204.0,7,0.0,0.0,True,True
2025-10-10,0.0,0.02,0.0,0.0,0.0005,4110.0,2,0.0,0.0,True,True
2025-10-27,0.015,0.015,0.0,0.0,0.0001,156604.0,15,0.0,0.0,True,True
