date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-07-18,0.0289,0.0289,0.0289,0.0289,0.01,165148.0,3,0.0189,,False,False
2025-08-07,0.0008,0.0008,0.0008,0.0008,0.001,2100.0,3,0.00019999999999999998,,False,False
2025-12-22,0.0,0.0001,0.0,0.0,0.0001,25175.0,4,0.0,0.0,True,True
2025-12-30,0.0,0.0001,0.0,0.0001,0.0001,298234.0,21,0.0,0.0,True,True
