date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2025-08-21,0.0751,0.0751,0.0751,0.0751,0.075,20002.0,6,0.00010000000000000286,,False,False
2025-09-15,0.063,0.063,0.063,0.063,0.0631,3481.0,28,0.00010000000000000286,,False,False
2025-10-22,0.0635,0.0635,0.0635,0.0635,0.0634,754.0,10,0.00010000000000000286,,False,False
2025-12-29,0.011,0.011,0.011,0.011,0.0111,1253.0,10,0.00010000000000000113,,False,False
2025-12-01,0.03,0.03,0.03,0.03,0.0301,795.0,14,9.99999999999994e-05,,False,False
2025-12-09,0.02,0.02,0.02,0.02,0.0201,1113.0,9,9.99999999999994e-05,,False,False
2025-02-24,0.061,0.061,0.061,0.061,0.0609,1351.0,13,9.999999999999593e-05,,False,False
2025-12-16,0.0333,0.0333,0.0333,0.0333,0.0334,524.0,5,9.999999999999593e-05,,False,False
2025-12-24,0.0333,0.0333,0.0333,0.0333,0.0334,273.0,7,9.999999999999593e-05,,False,False
2025-06-05,0.07,0.07,0.07,0.07,0.0701,1081.0,3,9.999999999998899e-05,,False,False
2025-09-10,0.0,0.1,0.0,0.1,0.0865,2453.0,19,0.0,0.0,True,True
2025-10-31,0.0,0.0,0.0,0.0,,22016.0,4,,,True,True
