date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2024-07-25,0.0004,0.0004,0.0004,0.0004,0.0003,170.0,2,0.00010000000000000005,,False,False
2024-09-26,0.0001,0.0001,0.0001,0.0001,0.0002,245.0,2,0.0001,,False,False
2024-06-24,0.0,0.0001,0.0,0.0,0.0001,1100.0,2,0.0,0.0,True,True
2024-07-22,0.0,0.0003,0.0,0.0003,0.0002,710.0,3,0.0,0.0,True,True
2024-09-12,0.0,0.0004,0.0,0.0001,0.0001,11063.0,6,0.0,0.0,True,True
2024-11-15,0.0,0.0004,0.0,0.0,0.0003,4650.0,2,0.0,0.0,True,True
2024-11-22,0.0001,0.0004,0.0,0.0004,0.0001,4953.0,9,0.0,0.0,True,True
2024-11-29,0.0005,0.0005,0.0,0.0,0.0004,652.0,3,0.0,0.0,True,True
2024-12-17,0.0001,0.0005,0.0,0.0,0.0003,8150.0,5,0.0,0.0,True,True
2024-12-19,0.001,0.001,0.0,0.0,0.0004,749.0,6,0.0,0.0,True,True
2024-06-10,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-07-10,0.0,0.0,0.0,0.0,,2160.0,4,,,True,True
2024-09-16,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-09-23,0.0,0.0001,0.0,0.0,,2695.0,4,,,True,True
2024-11-14,0.0,0.0,0.0,0.0,,505.0,2,,,True,True
2024-12-10,0.0001,0.0001,0.0,0.0,,1101.0,3,,,True,True
