date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2024-04-26,0.004,0.004,0.004,0.004,0.0036,201.0,3,0.0004000000000000002,,False,False
2024-05-14,0.0014,0.0014,0.0014,0.0014,0.0017,235.0,10,0.0002999999999999999,,False,False
2024-05-21,0.0023,0.0023,0.0023,0.0023,0.0021,381.0,3,0.0002000000000000001,,False,False
2024-05-29,0.0023,0.0023,0.0023,0.0023,0.0021,423.0,3,0.0002000000000000001,,False,False
2024-08-14,0.0023,0.0023,0.0023,0.0023,0.0021,362.0,5,0.0002000000000000001,,False,False
2024-04-19,0.0012,0.0013,0.0012,0.0013,0.0014,1390.0,9,0.00010000000000000005,100.00000000000001,False,False
2024-07-08,0.0013,0.0013,0.0013,0.0013,0.0014,225.0,4,0.00010000000000000005,,False,False
2024-12-11,0.0,0.0001,0.0,0.0,0.0001,1117.0,12,0.0,0.0,True,True
2024-12-12,0.0,0.0002,0.0,0.0,0.0002,2300.0,2,0.0,0.0,True,True
2024-09-17,0.0,0.0,0.0,0.0,,500.0,1,,,True,True
2024-10-15,0.0,0.0,0.0,0.0,,17168.0,1,,,True,True
2024-10-21,0.0,0.0,0.0,0.0,,253.0,1,,,True,True
2024-11-05,0.0,0.0,0.0,0.0,,850.0,1,,,True,True
2024-11-14,0.0,0.0,0.0,0.0,,1100.0,3,,,True,True
2024-11-25,0.0,0.0,0.0,0.0,,100.0,1,,,True,True
2024-12-04,0.0001,0.0001,0.0,0.0,,87766.0,7,,,True,True
2024-12-10,0.0,0.0,0.0,0.0,,1150.0,1,,,True,True
2024-12-17,0.0,0.0001,0.0,0.0,,14843.0,7,,,True,True
2024-12-24,0.0,0.0,0.0,0.0,,250.0,1,,,True,True
