date,o,h,l,c,vw,v,n,vw_outside_range_abs,vw_outside_range_pct_of_span,invalid_price_flag,hard_invalid_flag
2024-04-19,0.48,0.4818,0.414,0.4761,0.3427,820065.0,1737,0.07129999999999997,105.16224188790552,False,False
2024-08-28,0.1,0.1,0.1,0.1,0.0894,115.0,4,0.010600000000000012,,False,False
2024-09-09,0.04,0.04,0.04,0.04,0.0344,124.0,4,0.005600000000000001,,False,False
2024-10-23,0.07,0.07,0.07,0.07,0.0695,221.0,2,0.0005000000000000004,,False,False
2024-11-11,0.01,0.01,0.01,0.01,0.0099,1010.0,2,9.99999999999994e-05,,False,False
2024-08-29,0.1,0.1,0.0,0.0001,0.0301,45103.0,14,0.0,0.0,True,True
2024-12-05,0.0001,0.0001,0.0,0.0,0.0001,15367.0,9,0.0,0.0,True,True
