run_id,market_date,ticker,symbol,event_type,filter_status,session,observed_at_utc,price_usd,volume_shares,market_cap_usd,market_cap_asof_date,market_cap_source,failure_reasons,toplist_seen,capture_status,lv1_bid,lv1_ask,lv1_last,lv1_volume,quote_raw_line
das_cmdapi_live_20260708T193719Z,2026-07-08,NVD,NVD,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:11+00:00,4.93,73188154,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,4.93,4.94,4.93,73188154,$Quote NVD A:4.94 Asz:1866 B:4.93 Bsz:2527 V:73188154 L:4.93 Hi:5.47 Lo:4.9213 op:5.47 ycl:5.38 tcl:0 PE:Q VWAP:5.2113 tradesAllDay:22075 RVOL:137 T:15:38:10
das_cmdapi_live_20260708T193719Z,2026-07-08,CPOP,CPOP,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:14+00:00,0.07,71644526,817700.3400000001,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,price_outside_range,True,,0.0699,0.07,0.07,71644526,$Quote CPOP A:0.07 Asz:56 B:0.0699 Bsz:2 V:71644526 L:0.07 Hi:0.072 Lo:0.055 op:0.063 ycl:0.1019 tcl:0 PE:Q VWAP:0.062986 tradesAllDay:46339 RVOL:128 T:15:38:11
das_cmdapi_live_20260708T193719Z,2026-07-08,TQQQ,TQQQ,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:16+00:00,72.45,60939943,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,72.45,72.46,72.45,60939943,$Quote TQQQ A:72.46 Asz:31 B:72.45 Bsz:2 V:60939943 L:72.45 Hi:72.68 Lo:69.57 op:70.795 ycl:72.23 tcl:0 PE:Q VWAP:71.178 tradesAllDay:408338 RVOL:95 T:15:38:14
das_cmdapi_live_20260708T193719Z,2026-07-08,SQQQ,SQQQ,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:19+00:00,40.255,58269044,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,40.25,40.26,40.255,58269044,$Quote SQQQ A:40.26 Asz:133 B:40.25 Bsz:102 V:58269044 L:40.255 Hi:41.855 Lo:40.1199 op:41.18 ycl:40.38 tcl:0 PE:Q VWAP:40.928 tradesAllDay:205330 RVOL:99 T:15:38:17
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,screener_evaluated,PASS,regular_market,2026-07-08T19:38:21+00:00,3.71,55770341,6564386.76,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,3.69,3.74,3.71,55770341,$Quote SKYQ A:3.74 Asz:7 B:3.69 Bsz:3 V:55770341 L:3.71 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8823 tradesAllDay:300253 RVOL:266 T:15:38:16
das_cmdapi_live_20260708T193719Z,2026-07-08,ONDS,ONDS,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:23+00:00,7.53,52445426,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,7.52,7.53,7.53,52445426,$Quote ONDS A:7.53 Asz:87 B:7.52 Bsz:173 V:52445426 L:7.53 Hi:7.61 Lo:7.22 op:7.31 ycl:7.35 tcl:0 PE:Q VWAP:7.4281 tradesAllDay:112956 RVOL:96 T:15:38:21
das_cmdapi_live_20260708T193719Z,2026-07-08,VIVK,VIVK,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:26+00:00,0.3264,49820253,1190370.1136999999,2025-12-24,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,price_outside_range,True,,0.3235,0.3284,0.3264,49820253,$Quote VIVK A:0.3284 Asz:1 B:0.3235 Bsz:25 V:49820253 L:0.3264 Hi:0.3978 Lo:0.306 op:0.336 ycl:0.315 tcl:0 PE:Q VWAP:0.36637 tradesAllDay:83656 RVOL:815 T:15:38:05
das_cmdapi_live_20260708T193719Z,2026-07-08,SPCX,SPCX,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:28+00:00,145.495,49012194,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,145.45,145.53,145.495,49012194,$Quote SPCX A:145.53 Asz:1 B:145.45 Bsz:17 V:49012194 L:145.495 Hi:152.93 Lo:145.2 op:152.47 ycl:149.47 tcl:0 PE:Q VWAP:148.79 tradesAllDay:910434 RVOL:34 T:15:38:27
das_cmdapi_live_20260708T193719Z,2026-07-08,EOSER,EOSER,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:31+00:00,0.049,48159859,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,0.0481,0.0499,0.049,48159859,$Quote EOSER A:0.0499 Asz:70 B:0.0481 Bsz:100 V:48159859 L:0.049 Hi:0.1008 Lo:0.0471 op:0.088 ycl:0.077 tcl:0 PE:Q VWAP:0.078367 tradesAllDay:58441 RVOL:293 T:15:38:18
das_cmdapi_live_20260708T193719Z,2026-07-08,YHC,YHC,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:33+00:00,0.0358,47759245,2939381.67,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,price_outside_range,True,,0.0357,0.0358,0.0358,47759245,$Quote YHC A:0.0358 Asz:10 B:0.0357 Bsz:188 V:47759245 L:0.0358 Hi:0.0362 Lo:0.0339 op:0.0353 ycl:0.04 tcl:0 PE:Q VWAP:0.035245 tradesAllDay:18438 RVOL:77 T:15:38:24
das_cmdapi_live_20260708T193719Z,2026-07-08,CAN,CAN,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:36+00:00,0.3286,45701245,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,0.3276,0.3286,0.3286,45701245,$Quote CAN A:0.3286 Asz:2 B:0.3276 Bsz:10 V:45701245 L:0.3286 Hi:0.345 Lo:0.265 op:0.2698 ycl:0.267 tcl:0 PE:Q VWAP:0.32118 tradesAllDay:70117 RVOL:587 T:15:38:31
das_cmdapi_live_20260708T193719Z,2026-07-08,CEPL,CEPL,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:38+00:00,11.42,288828,,,unavailable_in_market_cap_reference,market_cap_unavailable|volume_below_min,True,,11.4,11.5,11.42,288828,$Quote CEPL A:11.5 Asz:75 B:11.4 Bsz:1 V:288828 L:11.42 Hi:11.5 Lo:9.69 op:9.69 ycl:0 tcl:0 PE:Q VWAP:10.522 tradesAllDay:3359 RVOL:0 T:15:38:34
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,screener_evaluated,PASS,regular_market,2026-07-08T19:38:40+00:00,8.9613,36604415,15027.14925,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,8.94,9.0,8.9613,36604415,$Quote NVVE A:9 Asz:2 B:8.94 Bsz:3 V:36604415 L:8.9613 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2756 tradesAllDay:440058 RVOL:50000 T:15:38:33
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,screener_evaluated,PASS,regular_market,2026-07-08T19:38:43+00:00,5.0711,34268059,20511977.38,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,5.07,5.09,5.0711,34268059,$Quote TVRD A:5.09 Asz:1 B:5.07 Bsz:3 V:34268059 L:5.0711 Hi:5.13 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.3667 tradesAllDay:200566 RVOL:932 T:15:38:41
das_cmdapi_live_20260708T193719Z,2026-07-08,IOTR,IOTR,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:45+00:00,3.54,23943665,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,3.54,3.55,3.54,23943665,$Quote IOTR A:3.55 Asz:16 B:3.54 Bsz:1 V:23943665 L:3.54 Hi:3.8 Lo:3.09 op:3.55 ycl:2.52 tcl:0 PE:Q VWAP:3.7445 tradesAllDay:259026 RVOL:8351 T:15:38:39
das_cmdapi_live_20260708T193719Z,2026-07-08,FRTT,FRTT,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:48+00:00,1.24,11264528,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,1.24,1.25,1.24,11264528,$Quote FRTT A:1.25 Asz:6 B:1.24 Bsz:83 V:11264528 L:1.24 Hi:1.43 Lo:0.82 op:0.8776 ycl:0.904 tcl:0 PE:Q VWAP:1.2626 tradesAllDay:38944 RVOL:281 T:15:38:45
das_cmdapi_live_20260708T193719Z,2026-07-08,ELTX,ELTX,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:50+00:00,3.525,3950726,194133495.88000003,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,3.52,3.53,3.525,3950726,$Quote ELTX A:3.53 Asz:3 B:3.52 Bsz:1 V:3950726 L:3.525 Hi:3.67 Lo:2.87 op:2.91 ycl:2.8 tcl:0 PE:Q VWAP:3.427 tradesAllDay:22275 RVOL:95 T:15:38:40
das_cmdapi_live_20260708T193719Z,2026-07-08,PENG,PENG,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:53+00:00,78.88,12204616,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,78.88,78.97,78.88,12204616,$Quote PENG A:78.97 Asz:13 B:78.88 Bsz:1 V:12204616 L:78.88 Hi:80 Lo:63.7601 op:67.85 ycl:62.71 tcl:0 PE:Q VWAP:74.545 tradesAllDay:143282 RVOL:433 T:15:38:49
das_cmdapi_live_20260708T193719Z,2026-07-08,BABU,BABU,screener_evaluated,FAIL,regular_market,2026-07-08T19:38:55+00:00,9.64,796169,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,9.64,9.65,9.64,796169,$Quote BABU A:9.65 Asz:45 B:9.64 Bsz:92 V:796169 L:9.64 Hi:9.68 Lo:9.04 op:9.3 ycl:7.815 tcl:0 PE:Q VWAP:9.488 tradesAllDay:2963 RVOL:825 T:15:38:50
das_cmdapi_live_20260708T193719Z,2026-07-08,LHAI,LHAI,screener_evaluated,PASS,regular_market,2026-07-08T19:38:57+00:00,1.555,26124312,21147210.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.55,1.56,1.555,26124312,$Quote LHAI A:1.56 Asz:6 B:1.55 Bsz:11 V:26124312 L:1.555 Hi:1.68 Lo:1.36 op:1.395 ycl:1.29 tcl:0 PE:Q VWAP:1.5286 tradesAllDay:97230 RVOL:151 T:15:38:55
das_cmdapi_live_20260708T193719Z,2026-07-08,BABX,BABX,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:00+00:00,17.77,2757822,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,17.77,17.78,17.77,2757822,$Quote BABX A:17.78 Asz:29 B:17.77 Bsz:3 V:2757822 L:17.77 Hi:17.86 Lo:16.6401 op:17.19 ycl:14.44 tcl:0 PE:Q VWAP:17.406 tradesAllDay:14195 RVOL:360 T:15:38:58
das_cmdapi_live_20260708T193719Z,2026-07-08,ZCMD,ZCMD,screener_evaluated,PASS,regular_market,2026-07-08T19:39:02+00:00,2.73,3343065,1991428.416,2025-10-22,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,2.71,2.73,2.73,3343065,$Quote ZCMD A:2.73 Asz:5 B:2.71 Bsz:1 V:3343065 L:2.73 Hi:2.97 Lo:2.01 op:2.015 ycl:2.2 tcl:0 PE:Q VWAP:2.5379 tradesAllDay:27431 RVOL:74 T:15:38:54
das_cmdapi_live_20260708T193719Z,2026-07-08,ZTG,ZTG,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:05+00:00,2.78,380196,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,2.69,2.89,2.78,380196,$Quote ZTG A:2.89 Asz:2 B:2.69 Bsz:2 V:380196 L:2.78 Hi:2.89 Lo:2.1 op:2.23 ycl:2.28 tcl:0 PE:Q VWAP:2.4703 tradesAllDay:2567 RVOL:319 T:15:38:32
das_cmdapi_live_20260708T193719Z,2026-07-08,NBIL,NBIL,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:07+00:00,32.35,3088095,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,32.27,32.36,32.35,3088095,$Quote NBIL A:32.36 Asz:12 B:32.27 Bsz:9 V:3088095 L:32.35 Hi:32.38 Lo:26.435 op:26.54 ycl:26.92 tcl:0 PE:Q VWAP:29.057 tradesAllDay:17150 RVOL:207 T:15:39:02
das_cmdapi_live_20260708T193719Z,2026-07-08,NBIG,NBIG,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:09+00:00,22.475,1751429,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,22.42,22.53,22.475,1751429,$Quote NBIG A:22.53 Asz:20 B:22.42 Bsz:22 V:1751429 L:22.475 Hi:22.54 Lo:18.25 op:18.44 ycl:18.72 tcl:0 PE:Q VWAP:20.322 tradesAllDay:11014 RVOL:160 T:15:39:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SILO,SILO,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:12+00:00,6.72,243143,1138907.9143,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,volume_below_min,True,,6.65,6.75,6.72,243143,$Quote SILO A:6.75 Asz:1 B:6.65 Bsz:6 V:243143 L:6.72 Hi:6.91 Lo:5.77 op:5.77 ycl:5.66 tcl:0 PE:Q VWAP:6.334 tradesAllDay:3336 RVOL:74 T:15:38:37
das_cmdapi_live_20260708T193719Z,2026-07-08,TC,TC,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:14+00:00,2.42,5171389,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,2.4,2.44,2.42,5171389,$Quote TC A:2.44 Asz:8 B:2.4 Bsz:17 V:5171389 L:2.42 Hi:2.92 Lo:2.21 op:2.52 ycl:2.05 tcl:0 PE:Q VWAP:2.5453 tradesAllDay:36400 RVOL:137 T:15:34:57
das_cmdapi_live_20260708T193719Z,2026-07-08,VANI,VANI,screener_evaluated,PASS,regular_market,2026-07-08T19:39:16+00:00,1.585,2010556,63604417.49999999,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.58,1.59,1.585,2010556,$Quote VANI A:1.59 Asz:57 B:1.58 Bsz:8 V:2010556 L:1.585 Hi:1.59 Lo:1.33 op:1.36 ycl:1.35 tcl:0 PE:Q VWAP:1.5093 tradesAllDay:7051 RVOL:276 T:15:38:58
das_cmdapi_live_20260708T193719Z,2026-07-08,TCRX,TCRX,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:19+00:00,1.2531,2283132,125429267.04,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,1.25,1.26,1.2531,2283132,$Quote TCRX A:1.26 Asz:32 B:1.25 Bsz:17 V:2283132 L:1.2531 Hi:1.28 Lo:1.03 op:1.08 ycl:1.07 tcl:0 PE:Q VWAP:1.1523 tradesAllDay:5185 RVOL:366 T:15:38:49
das_cmdapi_live_20260708T193719Z,2026-07-08,ANEL,ANEL,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:21+00:00,23.4,469273,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,23.4,23.44,23.4,469273,$Quote ANEL A:23.44 Asz:7 B:23.4 Bsz:2 V:469273 L:23.4 Hi:23.4 Lo:20.27 op:20.27 ycl:20.17 tcl:0 PE:Q VWAP:22.37 tradesAllDay:3041 RVOL:443 T:15:39:20
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,screener_evaluated,PASS,regular_market,2026-07-08T19:39:24+00:00,19.35,3097864,982222.64,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,19.25,20.0,19.35,3097864,$Quote SDOT A:20 Asz:3 B:19.25 Bsz:1 V:3097864 L:19.35 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.893 tradesAllDay:56866 RVOL:78 T:15:38:40
das_cmdapi_live_20260708T193719Z,2026-07-08,CMMB,CMMB,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:26+00:00,1.86,2051770,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,1.85,1.86,1.86,2051770,$Quote CMMB A:1.86 Asz:360 B:1.85 Bsz:3 V:2051770 L:1.86 Hi:2.42 Lo:1.76 op:2.3 ycl:2.77 tcl:0 PE:Q VWAP:2.3654 tradesAllDay:8798 RVOL:1626 T:15:36:34
das_cmdapi_live_20260708T193719Z,2026-07-08,INLF,INLF,screener_evaluated,PASS,regular_market,2026-07-08T19:39:29+00:00,3.915,426138,5967301.0033,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,3.84,3.99,3.915,426138,$Quote INLF A:3.99 Asz:4 B:3.84 Bsz:1 V:426138 L:3.915 Hi:4.98 Lo:3.826 op:4.85 ycl:5.35 tcl:0 PE:Q VWAP:4.3089 tradesAllDay:7822 RVOL:27 T:15:38:40
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,screener_evaluated,PASS,regular_market,2026-07-08T19:39:31+00:00,9.93,5767588,7277879.699999999,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,9.95,10.0,9.93,5767588,$Quote CLRO A:10 Asz:3 B:9.95 Bsz:1 V:5767588 L:9.93 Hi:14.59 Lo:9.5 op:11.87 ycl:13.84 tcl:0 PE:Q VWAP:12.054 tradesAllDay:74228 RVOL:68 T:15:39:30
das_cmdapi_live_20260708T193719Z,2026-07-08,TDTH,TDTH,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:34+00:00,1.92,1509377,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,1.87,1.9,1.92,1509377,$Quote TDTH A:1.9 Asz:25 B:1.87 Bsz:10 V:1509377 L:1.92 Hi:2.12 Lo:1.78 op:2.1 ycl:2.56 tcl:0 PE:Q VWAP:1.9684 tradesAllDay:9871 RVOL:50 T:15:39:14
das_cmdapi_live_20260708T193719Z,2026-07-08,PLBL,PLBL,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:36+00:00,7.6234,371368,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,7.56,7.81,7.6234,371368,$Quote PLBL A:7.81 Asz:1 B:7.56 Bsz:3 V:371368 L:7.6234 Hi:10 Lo:7.05 op:9.82 ycl:10.01 tcl:0 PE:Q VWAP:8.6569 tradesAllDay:7061 RVOL:127 T:15:37:50
das_cmdapi_live_20260708T193719Z,2026-07-08,BTAI,BTAI,screener_evaluated,PASS,regular_market,2026-07-08T19:39:38+00:00,0.8132,4744346,10880960.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,0.8003,0.8018,0.8132,4744346,$Quote BTAI A:0.8018 Asz:2 B:0.8003 Bsz:21 V:4744346 L:0.8132 Hi:1.05 Lo:0.7949 op:1.05 ycl:1.04 tcl:0 PE:Q VWAP:0.86535 tradesAllDay:9956 RVOL:578 T:15:39:32
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,screener_evaluated,PASS,regular_market,2026-07-08T19:39:41+00:00,4.45,1728170,781344.037,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,4.41,4.49,4.45,1728170,$Quote VEEE A:4.49 Asz:1 B:4.41 Bsz:1 V:1728170 L:4.45 Hi:6 Lo:4.22 op:5.86 ycl:5.63 tcl:0 PE:Q VWAP:5.8141 tradesAllDay:26130 RVOL:1698 T:15:38:27
das_cmdapi_live_20260708T193719Z,2026-07-08,ZSQR,ZSQR,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:43+00:00,7.01,499148,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,6.97,7.03,7.01,499148,$Quote ZSQR A:7.03 Asz:4 B:6.97 Bsz:2 V:499148 L:7.01 Hi:8.5248 Lo:6.95 op:8.51 ycl:8.49 tcl:0 PE:Q VWAP:7.836 tradesAllDay:5158 RVOL:70 T:15:38:37
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,screener_evaluated,PASS,regular_market,2026-07-08T19:39:46+00:00,1.085,42158521,5210914.98,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.08,1.09,1.085,42158521,$Quote LUCY A:1.09 Asz:190 B:1.08 Bsz:4 V:42158521 L:1.085 Hi:1.72 Lo:1 op:1.72 ycl:1.27 tcl:0 PE:Q VWAP:1.4993 tradesAllDay:122160 RVOL:439 T:15:39:44
das_cmdapi_live_20260708T193719Z,2026-07-08,CD,CD,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:48+00:00,3.69,217255,,,unavailable_in_market_cap_reference,market_cap_unavailable|volume_below_min,True,,3.67,3.8,3.69,217255,$Quote CD A:3.8 Asz:5 B:3.67 Bsz:4 V:217255 L:3.69 Hi:4.57 Lo:3.6 op:4.26 ycl:4.33 tcl:0 PE:Q VWAP:4.017 tradesAllDay:3473 RVOL:55 T:15:39:46
das_cmdapi_live_20260708T193719Z,2026-07-08,JEM,JEM,screener_evaluated,PASS,regular_market,2026-07-08T19:39:51+00:00,1.1317,3906178,1751582.7168,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.13,1.14,1.1317,3906178,$Quote JEM A:1.14 Asz:45 B:1.13 Bsz:10 V:3906178 L:1.1317 Hi:1.27 Lo:1 op:1.18 ycl:1.35 tcl:0 PE:Q VWAP:1.1146 tradesAllDay:21107 RVOL:34 T:15:39:44
das_cmdapi_live_20260708T193719Z,2026-07-08,ECOR,ECOR,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:53+00:00,6.705,274385,55437050.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,volume_below_min,True,,6.66,6.75,6.705,274385,$Quote ECOR A:6.75 Asz:3 B:6.66 Bsz:1 V:274385 L:6.705 Hi:7.925 Lo:6.3 op:7.69 ycl:7.91 tcl:0 PE:Q VWAP:6.8149 tradesAllDay:4500 RVOL:325 T:15:39:47
das_cmdapi_live_20260708T193719Z,2026-07-08,BEG,BEG,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:55+00:00,55.55,443424,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,55.46,55.81,55.55,443424,$Quote BEG A:55.81 Asz:4 B:55.46 Bsz:19 V:443424 L:55.55 Hi:64.9599 Lo:48.6155 op:61.4 ycl:64.93 tcl:0 PE:Q VWAP:55.465 tradesAllDay:7323 RVOL:371 T:15:39:51
das_cmdapi_live_20260708T193719Z,2026-07-08,JLHL,JLHL,screener_evaluated,FAIL,regular_market,2026-07-08T19:39:58+00:00,3.7,443583,116818421.07000001,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,3.7,3.9,3.7,443583,$Quote JLHL A:3.9 Asz:4 B:3.7 Bsz:298 V:443583 L:3.7 Hi:4.17 Lo:3.6 op:4 ycl:4.32 tcl:0 PE:Q VWAP:3.8623 tradesAllDay:3948 RVOL:95 T:15:39:51
das_cmdapi_live_20260708T193719Z,2026-07-08,ALHC,ALHC,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:00+00:00,20.06,11447745,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,20.05,20.07,20.06,11447745,$Quote ALHC A:20.07 Asz:5 B:20.05 Bsz:14 V:11447745 L:20.06 Hi:24.36 Lo:19.5 op:23.93 ycl:24.05 tcl:0 PE:Q VWAP:21.632 tradesAllDay:106065 RVOL:244 T:15:39:58
das_cmdapi_live_20260708T193719Z,2026-07-08,BBLG,BBLG,screener_evaluated,PASS,regular_market,2026-07-08T19:40:02+00:00,1.265,338021,323788.8,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.26,1.27,1.265,338021,$Quote BBLG A:1.27 Asz:3 B:1.26 Bsz:1 V:338021 L:1.265 Hi:1.35 Lo:1.25 op:1.35 ycl:1.47 tcl:0 PE:Q VWAP:1.3934 tradesAllDay:3319 RVOL:286 T:15:27:54
das_cmdapi_live_20260708T193719Z,2026-07-08,BJDX,BJDX,screener_evaluated,PASS,regular_market,2026-07-08T19:40:05+00:00,1.2901,2579666,617501.05125,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.27,1.31,1.2901,2579666,$Quote BJDX A:1.31 Asz:62 B:1.27 Bsz:2 V:2579666 L:1.2901 Hi:1.48 Lo:1.2 op:1.48 ycl:1.45 tcl:0 PE:Q VWAP:1.3707 tradesAllDay:16276 RVOL:45 T:15:39:19
