audited_at_utc,problematic57_tickers,with_ohlcv_1m,with_quotes,with_trades,without_ohlcv_1m,without_quotes,without_trades,coverage_signature_counts,inputs,outputs,outdir
2026-04-03T15:26:01.582640+00:00,57,57,57,57,0,0,0,{'1m|quotes|trades': 57},"{'problematic_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\lt1b_missing_vs_universe_audit_full\\lt1b_really_problematic_unexpected.parquet', 'tasks_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\lt1b_really_problematic_download_tasks_full\\lt1b_really_problematic_daily_download_tasks.parquet', 'daily_span_by_ticker_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\daily_file_span_audit_full_post_57_recovery\\daily_file_span_audit_by_ticker.parquet', 'minute_root': 'D:\\ohlcv_1m', 'quotes_by_ticker_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\quotes_v2_inventory\\quotes_inventory_2005_2026\\quotes_inventory_by_ticker.parquet', 'trades_by_ticker_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\trades_v2_inventory\\trades_inventory_2005_2026\\trades_inventory_by_ticker.parquet'}","{'compare_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\problematic57_cross_1m_quotes_trades_full\\problematic57_cross_1m_quotes_trades.parquet', 'compare_csv': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\problematic57_cross_1m_quotes_trades_full\\problematic57_cross_1m_quotes_trades.csv', 'signature_parquet': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\problematic57_cross_1m_quotes_trades_full\\problematic57_cross_1m_quotes_trades_by_signature.parquet', 'signature_csv': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\problematic57_cross_1m_quotes_trades_full\\problematic57_cross_1m_quotes_trades_by_signature.csv', 'summary_json': 'C:\\TSIS_Data\\v1\\backtest_SmallCaps\\runs\\backtest\\daily_v2_audit\\problematic57_cross_1m_quotes_trades_full\\problematic57_cross_1m_quotes_trades_summary.json'}",C:\TSIS_Data\02_backtest_SmallCaps\runs\backtest\daily_v2_audit\problematic57_cross_1m_quotes_trades_full
