bucket,ticker,year,file,image_path,problem_rows_csv,vw_ratio_pct,vw_outside_range_abs_max,coverage_ratio_vs_business_days
vw_edge_absmax_only,PMCB,2021,D:\ohlcv_daily\ticker=PMCB\year=2021\day_aggs_PMCB_2021.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\PMCB_2021.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\PMCB_2021_problem_rows.csv,0.9900990099009901,0.24770000000000003,0.38697318007662834
vw_edge_absmax_only,BYU,2024,D:\ohlcv_daily\ticker=BYU\year=2024\day_aggs_BYU_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\BYU_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\BYU_2024_problem_rows.csv,0.9900990099009901,0.044199999999999795,0.7709923664122137
vw_edge_absmax_only,DCTH,2010,D:\ohlcv_daily\ticker=DCTH\year=2010\day_aggs_DCTH_2010.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2010.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2010_problem_rows.csv,0.3968253968253968,18437686400.0,0.9655172413793104
vw_edge_absmax_only,TOPS,2017,D:\ohlcv_daily\ticker=TOPS\year=2017\day_aggs_TOPS_2017.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\TOPS_2017.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\TOPS_2017_problem_rows.csv,0.796812749003984,227700000.0,0.9653846153846154
vw_edge_absmax_only,DCTH,2008,D:\ohlcv_daily\ticker=DCTH\year=2008\day_aggs_DCTH_2008.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2008.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2008_problem_rows.csv,0.411522633744856,225944320.0,0.9274809160305344
vw_edge_absmax_only,DCTH,2013,D:\ohlcv_daily\ticker=DCTH\year=2013\day_aggs_DCTH_2013.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2013.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\DCTH_2013_problem_rows.csv,0.7936507936507936,86280320.0,0.9655172413793104
vw_edge_absmax_only,ATNX,2021,D:\ohlcv_daily\ticker=ATNX\year=2021\day_aggs_ATNX_2021.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\ATNX_2021.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\ATNX_2021_problem_rows.csv,0.3968253968253968,2.8681999999999874,0.9655172413793104
vw_edge_absmax_only,HURA,2025,D:\ohlcv_daily\ticker=HURA\year=2025\day_aggs_HURA_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\HURA_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\HURA_2025_problem_rows.csv,0.4,0.6974,0.9578544061302682
vw_edge_absmax_only,BON,2022,D:\ohlcv_daily\ticker=BON\year=2022\day_aggs_BON_2022.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\BON_2022.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\BON_2022_problem_rows.csv,0.796812749003984,282.52600000000007,0.9653846153846154
vw_edge_absmax_only,SCPS,2025,D:\ohlcv_daily\ticker=SCPS\year=2025\day_aggs_SCPS_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\SCPS_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\good_sample\vw_edge_absmax_only\SCPS_2025_problem_rows.csv,0.9803921568627451,0.00010000000000000005,0.39080459770114945
