relative_path,column,nulls,rows,null_pct
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,open_vs_prev_session_low,1,48,2.083333333333333
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,multi_session_return_3d_to_open,3,48,6.25
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,multi_session_return_5d_to_open,5,48,10.416666666666668
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,distance_to_prev_day_range_center,1,48,2.083333333333333
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,prev_day_range_pct_norm,1,48,2.083333333333333
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,range_expansion_vs_prev_day_norm,1,48,2.083333333333333
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,distance_to_n_day_high_5,2,48,4.166666666666666
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,distance_to_n_day_low_5,2,48,4.166666666666666
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,realized_vol_prev_3_sessions_norm,1,48,2.083333333333333
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,overnight_gap_zscore_20,6,48,12.5
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,year,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,feature_contract,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,feature_grain,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,cross_session_price_view,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,intraday_price_view,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,source_raw_root,0,48,0.0
ticker=BXRX/year=2022/day_features_BXRX_2022.parquet,source_split_normalized_root,0,48,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,date,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,ticker,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,bar_count_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,open_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,close_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,high_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,low_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,cum_volume_session_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,session_vwap_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,intraday_return_since_open_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,session_range_pct_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,opening_drive_30m_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,pullback_from_session_high_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,session_vwap_distance_raw,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,open_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,close_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,high_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,low_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,session_range_abs_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,realized_vol_1d_norm,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,max_future_split_factor_in_day,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,gap_open_vs_prev_close,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,open_vs_prev_session_close,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,open_vs_prev_session_high,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,open_vs_prev_session_low,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,multi_session_return_3d_to_open,3,26,11.538461538461538
ticker=CEI/year=2022/day_features_CEI_2022.parquet,multi_session_return_5d_to_open,5,26,19.230769230769234
ticker=CEI/year=2022/day_features_CEI_2022.parquet,distance_to_prev_day_range_center,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,prev_day_range_pct_norm,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,range_expansion_vs_prev_day_norm,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,distance_to_n_day_high_5,2,26,7.6923076923076925
ticker=CEI/year=2022/day_features_CEI_2022.parquet,distance_to_n_day_low_5,2,26,7.6923076923076925
ticker=CEI/year=2022/day_features_CEI_2022.parquet,realized_vol_prev_3_sessions_norm,1,26,3.8461538461538463
ticker=CEI/year=2022/day_features_CEI_2022.parquet,overnight_gap_zscore_20,6,26,23.076923076923077
ticker=CEI/year=2022/day_features_CEI_2022.parquet,year,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,feature_contract,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,feature_grain,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,cross_session_price_view,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,intraday_price_view,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,source_raw_root,0,26,0.0
ticker=CEI/year=2022/day_features_CEI_2022.parquet,source_split_normalized_root,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,date,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,ticker,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,bar_count_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,open_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,close_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,high_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,low_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,cum_volume_session_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,session_vwap_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,intraday_return_since_open_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,session_range_pct_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,opening_drive_30m_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,pullback_from_session_high_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,session_vwap_distance_raw,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,open_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,close_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,high_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,low_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,session_range_abs_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,realized_vol_1d_norm,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,max_future_split_factor_in_day,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,gap_open_vs_prev_close,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,open_vs_prev_session_close,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,open_vs_prev_session_high,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,open_vs_prev_session_low,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,multi_session_return_3d_to_open,3,26,11.538461538461538
ticker=COSM/year=2022/day_features_COSM_2022.parquet,multi_session_return_5d_to_open,5,26,19.230769230769234
ticker=COSM/year=2022/day_features_COSM_2022.parquet,distance_to_prev_day_range_center,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,prev_day_range_pct_norm,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,range_expansion_vs_prev_day_norm,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,distance_to_n_day_high_5,2,26,7.6923076923076925
ticker=COSM/year=2022/day_features_COSM_2022.parquet,distance_to_n_day_low_5,2,26,7.6923076923076925
ticker=COSM/year=2022/day_features_COSM_2022.parquet,realized_vol_prev_3_sessions_norm,1,26,3.8461538461538463
ticker=COSM/year=2022/day_features_COSM_2022.parquet,overnight_gap_zscore_20,6,26,23.076923076923077
ticker=COSM/year=2022/day_features_COSM_2022.parquet,year,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,feature_contract,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,feature_grain,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,cross_session_price_view,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,intraday_price_view,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,source_raw_root,0,26,0.0
ticker=COSM/year=2022/day_features_COSM_2022.parquet,source_split_normalized_root,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,date,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,ticker,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,bar_count_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,open_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,close_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,high_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,low_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,cum_volume_session_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,session_vwap_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,intraday_return_since_open_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,session_range_pct_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,opening_drive_30m_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,pullback_from_session_high_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,session_vwap_distance_raw,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,open_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,close_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,high_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,low_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,session_range_abs_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,realized_vol_1d_norm,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,max_future_split_factor_in_day,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,gap_open_vs_prev_close,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,open_vs_prev_session_close,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,open_vs_prev_session_high,1,26,3.8461538461538463
